title,date,description,source
Rachmat Irianto Makin Pede Indonesia Lolos ke Piala Asia 2023,"Kamis, 09 Jun 2022 16:00 WIB","\-

Skuad Timnas Indonesia sukses menekuk Kuwait 2-1 dalam laga Kualifikasi Piala
Asia 2023. Kemenangan ini membuat timnas makin pede alias percaya diri.

Dalam laga itu, Indonesia sempat tertinggal pada menit ke-40 melalui gol
sundulan Yousef Al Sulaiman. Indonesia lalu menyamakan skor melalui tendangan
penalti Marc Klok tak lama berselang. Skor 1-1 bertahan hingga babak pertama
usai.

Anak asuh Shin Tae-yong menggebrak di babak kedua. Hasilnya, gol tercipta pada
menit ke-48 melalui bola sepakan mendatar Rachmat Irianto.

  

Kuwait berusaha menyamakan kedudukan di sisa waktu yang ada, tapi upaya mereka
gagal membuahkan hasil. Laga tuntas dengan kemenangan Indonesia 2-1.

Dikutip dari detiksport, Kamis (9/6/2022), kemenangan ini membawa Indonesia
menempati peringkat kedua Grup A Kualifikasi Piala Asia 2022. Saddil Ramdani
dkk berada di bawah Yordania yang sukses membungkam Nepal 2-0.

Pencetak gol kemenangan Timnas Indonesia, Rachmat Irianto, bersyukur dengan
hasil yang diraih timnya. Skuad Garuda diakuinya semakin percaya diri menatap
laga-laga selanjutnya.

""Pertandingan yang luar biasa, kami tertinggal terlebih dahulu namun kami
mampu membalikkan keadaan dan meraih kemenangan,"" kata Rachmat Irianto dalam
laman resmi PSSI.

""Torehan tiga poin ini membuat kami percaya diri menatap dua laga selanjutnya.
Kami ingin lolos ke Piala Asia 2023,"" penggawa Persib Bandung ini
mengungkapkan.

Timnas Indonesia selanjutnya menghadapi Yordania pada 11 Juni dan Nepal 14
Juni. Dua laga itu digelar di tempat yang sama, Stadion Jaber Al Ahmad.

 ",www.detik.com
Berakhirnya Perburuan Persib Bandung,"Kamis, 09 Jun 2022 19:30 WIB","\-

Kekosongan slot pemain asing Asia Persib Bandung sepeninggal Mohammed Rashid
segera terisi. Persib dikabarkan telah mendapatkan tanda tangan seorang pemain
asing Asia. Namun manajemen belum mau mengumumkan pemain tersebut.

Direktur PT Persib Bandung Bermartabat (PBB) Teddy Tjahjono mengatakan pemain
asing Asia tersebut sudah dikontrak Persib. Namun ia enggan membocorkan siapa
dan dari mana pemain itu.

Menariknya, kesepakatan yang terjalin antara Persib dan pemain tersebut tanpa
melalui seleksi. Persib langsung memilih pemain yang bersangkutan dan
menyodorinya kontrak.

  

""Sudah ada (pemain Asia). Langsung tunjuk. Ditunggu aja (pengumumannya),"" kata
Teddy, Kamis (9/6/2022).

Ini berbeda dari yang diwacanakan Persib sebelumnya dimana Persib rencananya
akan menyeleksi empat pemain asing Asia lebih dahulu. Bahkan satu pemain asal
Jepang Ryohei Miyazaki sempat mengikuti seleksi dengan tim Maung Bandung.

Namun pelatih Robert Albert tak puas dengan peforma sang pemain. Hingga
akhirnya diputuskan Ryohei tidak dikontrak.

Rencananya pemain asing Asia yang baru direkrut Persib ini segera
diperkenalkan dalam waktu dekat. Saat ini pemain tersebut masih bertugas
membela negaranya.

""Kami akan langsung merekrut pemain Asia di Piala Presiden meskipun masih
berada di tim nasional. Tapi itu artinya setelah tugasnya bersama tim nasional
selesai dia akan gabung bersama kami,"" ujar Robert.

Robert juga menginginkan pemain itu sudah bisa segera bergabung dengan 'Maung
Bandung' saat mengarungi Piala Presiden 2022. Sang pemain ditargetkan bisa
membela Persib pada babak perempat final Piala Presiden.

Pemain itu juga akan terbang ke Indonesia bersama dengan tiga pemain Persib
yang saat ini tengah membela Timnas Indonesia di kualifikasi Piala Asia 2023
yakni Marc Klok, Rachmat Irianto dan Ricky Kambuaya.

""Ya (datang) bersama Ricky, Irianto dan Klok. Jadi mereka akan datang berempat
untuk bermain di perempat final. Itu target kami,"" tutup Robert.

Dalam turnamen pramusim Piala Presiden nanti, Persib yang ditunjuk sebagai
tuan rumah tergabung di Grup C bersama Bhayangkara FC, Persebaya Surabaya dan
Bali United.

Persib bakal melakoni laga perdana melawan Bali United pada Senin 12 Juni
nanti di Stadion Gelora Bandung Lautan Api (GBLA). Setelah itu, Persib akan
menjamu Persebaya Surabaya pada 17 Juni dan Bhayangkara FC pada 21 Juni.

 ",www.detik.com
Yang Harus Dilakukan Bobotoh di Piala Presiden 2022,"Jumat, 10 Jun 2022 06:00 WIB","\-

Stadion Gelora Bandung Lautan Api (GBLA) akan kembali menghadirkan
pertandingan dengan dihadiri penonton setelah PSSI menunjuk Kota Bandung
sebagai tuan rumah Grup C Piala Presiden 2022.

Stadion GBLA sudah dipastikan bisa digunakan Persib Bandung sebagai homebase
pada turnamen pramusim ini. Persib sendiri tergabung di Grup C bersama
Bhayangkara FC, Persebaya Surabaya dan Bali United.

Ribuan suporter baik Bobotoh (pendukung Persib) maupun suporter tim lawan akan
hadir menyaksikan tim kesayangannya bertanding. Namun meski dibolehkan hadir,
sejumlah aturan diterapkan agar pertandingan bisa berjalan tertib dan aman.

  

Direktur PT Persib Bandung Bermartabat (PBB) Teddy Tjahjono pun memberikan
pesan khusus bagi Bobotoh yang ingin menyaksikan Persib bertanding di Stadion
GBLA.

""Semua tahu sekarang pertandingan mulai dibuka lagi dengan penonton, bahwa
sepeti aturan Pak Ketum (PSSI), bilang bahwa tidak punya tiket, maka sebaiknya
tidak datang ke stadion. Kalau yang sudah punya tiket, datang ke stadion,
dijaga prokes dengan baik,"" kata Teddy di Graha Persib, Kamis (9/6/2022).

Teddy juga meminta Bobotoh yang datang ke stadion menjadi tuan rumah yang
baik. Misalnya tidak menyalakan flare dan menyanyikan yel-yel rasis.

""Untuk teman-teman Bobotoh yang masuk ke stadion, ayo kita jaga sama-sama
supaya bisa jadi tuan rumah yang baik. Tidak menyalakan flare, tidak
mengucapkan yel-yel rasis, berlaku baik,"" tegasnya.

""Kita sama-sama jaga rumah kita sendiri, supaya rumah kita lebih baik,"" imbuh
dia.

Menurutnya, pihak kepolisian dan juga Pemkot Bandung juga akan ikut membantu
panitia pelaksana mengamankan pertandingan. Persib kata dia akan mengikuti
aturan yang diberlakukan selama Piala Presiden nanti.

""Pasti Pemkot dan kepolisian sudah mempunyai rencana pengamanannya seperti
apa, kita akan ikuti, karena kita sebagai pelaku harus ikuti aturan lah,""
tutup Teddy.

 ",www.detik.com
Langkah Serius Persikab Demi Promosi ke Liga 1,"Kamis, 02 Jun 2022 20:30 WIB","\-

Menatap kompetisi Liga 2 musim depan, Persikab Bandung terus menunjukam
keseriusannya. Bahkan kali ini tim yang berjuluk 'Laskar Dalem' Bandung
menargetkan bisa lolos Liga 1.

Presiden Persikab Bandung Eddy Moelyo mengatakan manajemen menargetkan bisa
naik kasta ke kasta yang paling atas di Liga Indonesia. Dengan itu, kata dia,
bisa ikut kembali meramaikan liga bersama dengan klub papan atas negeri ini.

""Kami sama-sama dengan jajaran kepelatihan, kita berusaha mencapai target
kembali untuk lolos promosi ke Liga Satu,"" ujar Eddy di Si Jalak Harupat,
Kamis (2/6/2022).

  

Saat ini manajemen tengah mempersiapkan kerangka tim terbaik. Kata dia, hal
tersebut dilakukan guna mempersiapkan target menuju Liga 1.

""Kalau soal persiapan, selain kerangka tim yang sudah ada kita pertahankan
sebagian, pastinya harus kita support para pemain Liga 1 supaya kita bisa
lolos ke tahap berikutnya. Setelah itu baru kita ada transfer pemain lagi yang
jauh lebih berkualitas lagi untuk promosi liga 1,"" jelasnya.

Eddy mengatakan saat ini Persikab Bandung telah mempunyai sekitar 24 pemain
jelang komoetisi Liga 2 mendatang. Sebagian di antaranya didatangkan dari klub
besar Liga 1.

""Saat sekarang baru 23 atau 24. Dari Liga 1 dari Persija, dari Persib, Bali
United, Madura United, Persis Solo, jadi sekarang 8 atau 9 lah pemain dari
Liga 1,"" ucapnya.

Ketika ditanya bocoran pemain tersebut, Eddy enggan memberikan nama. Namun, ia
memastikan didatangkannya para pemain Liga 1 itu merupakan keseriusan Persikab
untuk promosi.

""Belum di-publish, tapi ini bentuk keseriusan Persikab lolos ke Liga Satu.
Jadi kita baru bangkit, tapi kita tidak mau blow up dulu, takut jadi sorotan
secara nasional, kan enggak enak,"" jelasnya.

Menurut Eddy, saat ini Persikab juga telah mempersiapkan beberapa faktor guna
menopang para pemainnya tersebut. Bahkan yang diperhatikan tak sekadar aspek
latihan.

""Kita intens latihan yang intens itu pasti, perbaikan gizi pemain, perbaikan
fisik pemain. Dokter-dokter tim sudah bekerja, dokter gizi, fisioterapi, ya
segala sesuatu yang mendukung kesiapan tim Persikab untuk liga nanti telah
kami siapkan,"" pungkasnya.

  
  
  
[Gambas:Video 20detik]  

 ",www.detik.com
Menanti Nama Resmi Turnamen Pramusim 2022,"Kamis, 02 Jun 2022 14:17 WIB","\-

PSSI bakal menggelar turnamen pramusim pada 11 Juni hingga 17 Juli 2022.
_Drawing_ babak penyisihan grup juga telah dilakukan dengan menunjuk empat
kota sebagai tuan rumah. Namun turnamen pramusim ini belum juga memiliki label
alias belum ada nama.

Ketua Organizing Committee (OC) Turnamen Pramusim Akhmad Hadian Lukita
mengungkapkan label turnamen pramusim tersebut akan segera diumumkan PSSI pada
Senin pekan depan.

""Kemarin sudah _drawing_ dan dalam waktu dekat akan ada _launching_ , sifatnya
menginformasikan lebih detail soal apa nama pialanya, di mana tempatnya, siapa
tuan rumah, akan kembali diinformasikan,"" kata Lukita di Bandung, Kamis
(2/6/2022).

  

""Yang jelas kita sudah tahap mendekati _kick off_ tanggal 11 (Juni) dan masih
banyak yang belum diketahui publik. Nanti Senin akan ada _launching_ ,""
imbuhnya.

Dalam turnamen pramusim nanti, PSSI telah menunjuk Solo, Samarinda, Bandung,
dan Malang sebagai tuan rumah untuk babak penyisihan. Sebanyak 18 klub Liga 1
musim 2022/2023 menjadi peserta turnamen ini.

Sementara untuk hasil _drawing_ beberapa waktu lalu, 18 klub peserta turnamen
pramusim dibagi empat grup. Grup A akan dimainkan di Solo dengan peserta
Persis Solo, PSIS Semarang, Dewa United FC, Persita Tangerang dan PSS Sleman.

Kemudian Grup B yang dimainkan di Samarinda diisi Borneo FC Samarinda, PS
Barito Putera, Persija Jakarta, RANS Nusantara FC dan Madura United.

Grup C dimainkan di Bandung dengan peserta Persib Bandung, Bhayangkara FC,
Bali United FC dan Persebaya Surabaya. Sedangkan Grup D, dimainkan di Malang
dengan peserta Arema FC, Persikabo 1973, PSM Makassar dan Persik Kediri.

Sementara itu, Sudjarno perwakilan OC turnamen pramusim, mengungkapkan dalam
gelarannya nanti penonton dibolehkan hadir menyaksikan klub kesayangannya
berlaga. Menurutnya Organizing Committee telah mengajukan izin pelaksanaan
turnamen ke Mabes Polri dengan salah satu beritanya adalah akan dihadiri
penonton.

""Kita mengajukan izin ke Mabes Polri untuk turnamen pramusim ini dengan
dihadiri penonton dengan sistem _ticketing_ dan jumlahnya mengacu kepada
dengan kondisi PPKM daerah yang ditunjuk jadi tuan rumah,"" ucap Sudjarno.

Nantinya izin tersebut akan jadi pedoman bagi panitia penyelenggara turnamen
di empat kota yakni Solo, Samarinda, Bandung, dan Malang untuk mengajukan izin
ke pihak kepolisian daerah dan Satgas Covid.

  
  
  
[Gambas:Video 20detik]  

 ",www.detik.com
Grup Neraka Bikin Kiper Persib Bersemangat,"Jumat, 03 Jun 2022 06:00 WIB","\-

Persib Bandung bakal mengikuti turnamen pramusim 2022. Di turnamen pramusim
itu, Persib tergabung dalam Grup C yang disebut-sebut sebagai grup neraka.

Di Grup C berkumpul klub papan atas Liga 1 musim lalu. Persib akan menghadapi
Bali United dan klub kuat lain, Bhayangkara FC dan Persebaya Surabaya.

Namun Persib mendapat keuntungan tersendiri. Persib akan bermain di kandang
setelah PSSI menunjuk Bandung sebagai tuan rumah turnamen pramusim bersama
tiga kota lainnya.

  

Masuk ke grup neraka, penjaga gawang senior Persib Bandung I Made Wirawan
menanggapinya dengan santai. Menurut Made, bergabungnya Persib ke Grup C
mempunyai keuntungan lain selain bermain di kandang.

""Grup neraka ya, ya ada plus-nya juga buat kita bisa menghadapi tim-tim yang
bisa dibilang empat besar kemarin di liga. Turnamen pramusim ini, jadi ajang
uji coba buat kita untuk mengasah kemampuan kita, melawan tim yang bisa
dibilang ada di papan atas juga,"" kata Made, Kamis (2/6/2022).

Persib Bandung sendiri saat ini sedang menggelar training center (TC) di
Batam, Kepualaun Riau. Dalam TC ini, para pemain diharapkan dapat membangun
chemistry untuk bisa menampilkan peforma terbaik dalam turnamen pramusim
nanti.

""Yang pasti di dalam TC ini kita berharap, pertama kita bisa membangun
chemistry, karena ada beberapa pemain baru, banyak pemain baru, biar lebih
kompak lagi di luar maupun di dalam lapangan,"" ujar penjaga gawang 40 tahun
ini.

""Mudah-mudahan kita bisa memberikan yang terbaik, untuk ke depannya di liga
bisa lebih baik lagi,"" tutup Made.

Turnamen pramusim 2022 sendiri akan digelar mulai 11 Juni hingga 17 Juli 2022.
Adapun pembagian grup di turnamen ini adalah sebagai berikut:

Grup A (Solo): Persis Solo, PSIS Semarang, Martapura Dewa United, Persita
Tangerang, PSS Sleman

Grup B (Samarinda): Borneo FC, PS Barito Putera, Persija Jakarta, RANS Cilegon
FC, Madura United FC

Grup C (Bandung): Persib Bandung, Bhayangkara FC, Bali United FC, Persebaya
Surabaya

Grup D (Malang): Arema FC, Persikabo 1973, PSM Makassar, Persik Kediri

  
  
  
[Gambas:Video 20detik]  

 ",www.detik.com
Safin Ungkap Alasan Lepas FC Bekasi City dan Beli Klub Liga 3 Magetan,"Jumat, 03 Jun 2022 13:57 WIB","\-

Komisaris AHHA PS Pati FC, Saiful Arifin, resmi melepas PSG Pati yang kini
telah berganti nama menjadi FC Bekasi City. Saiful pun beralih membeli klub
Liga 3 asal Magetan, Putra Surya Magetan Connection. Apa alasan di balik
pembelian klub Liga 3 itu?

Safin, sapaan akrabnya, membenarkan telah melepas FC Bekasi City. Menurutnya,
promosi Persipa Pati ke Liga 2 membuatnya merasa kurang pas jika Kabupaten
Pati memiliki dua klub yang berlaga di kompetisi yang sama.

""Yang Bekasi FC sudah kita lepas karena yang ibaratnya sudah ada kan buat
apalagi ya sudah ada,"" ujar Safin kepada , Jumat (3/6/2022).

  

Melepas FC Bekasi City, Safin lalu beralih membeli klub Liga 3 asal Magetan.
Klub itu bernama Putra Surya Magetan Connection.

Safin beralasan, setelah Persipa naik ke kasta Liga 2, Pati tak lagi memiliki
wakil yang berlaga di Liga 3. Oleh karena itu dia pun memilih untuk membeli
klub baru yang menjadi peserta di Liga 3.

""Jadi di Pati, Persipa alhamdulillah sudah masuk di Liga 2, artinya yang
mengisi Liga 3 kan tidak ada. Ini sebenarnya saya berharap ada bukan hanya
satu klub tapi dua atau tiga Liga 3 yang ada di Pati mereka bisa membuat klub
baru untuk membuat kompetisi di Liga 3,"" jelas Safin yang juga menjabat Wakil
Bupati Pati ini.

Menurutnya Liga 3 cocok untuk melakukan pembinaan sepak bola usia muda. Hal
tersebut dilakukan untuk mencetak pemain muda yang mewakili di Liga 3. Apalagi
kata dia, pihaknya memiliki pembinaan pemain usia muda dan tempat latihan yang
memadai.

""Liga 3 ini tentunya kan liga amatir, ya tentunya mewadahi untuk bisa
menguatkan pembinaan yang baik. Tidak mesti menang terus, justru (pemain) usia
muda dikasih jenjang itu yang utama. Kalau tidak ada yang mengisi sayang
sendiri tidak ada perwakilan di Liga 3,"" ujar dia.

Safin menjelaskan, usai resmi memboyong Putra Surya Magetan Connection dari
Magetan ke Pati, dirinya kini fokus membenahi klub yang kemudian berubah nama
menjadi Safin Pati FC itu. Dia mengatakan akan segera membentuk manajemen dari
Safin Pati FC, mulai dari pelatih dan para pemain.

""Kebetulan ada kawan di sana, kan kalau artinya di sana tidak maksimal kenapa
tidak dimaksimalkan. Toh ini aturan main dan diperbolehkan tidak melanggar
status apapun ya kita lakukan,"" ucap Safin.

""Pelatih banyak, pemain anak-anak bisa yang usia 17 kan tergantung usia
berapa,"" sambung dia.

Menurut Safin, Safin Pati FC akan lebih fokus dalam pembinaan pemain jangka
panjang. Safin Pati FC pun dipastikan akan berkandang di Pati.

""Ini selama jangka panjang, ini kita pembinaan ini yang kurang ada kita
siapkan. Kemarin membuat pemacu lah untuk naik, itu kan baik. Akhirnya naik
(Persipa naik kasta) setelah naik sayang tidak diisi,"" pungkas dia.

  
  
  
[Gambas:Video 20detik]  

 ",www.detik.com
PSGC Ciamis Mulai Berbenah Demi Menembus Liga 2,"Senin, 06 Jun 2022 10:52 WIB","\-

PSGC Ciamis mulai mempersiapkan diri menatap Liga 3 musim depan. Salah satu
langkah yang dilakukan adalah bakal menggelar seleksi pemain lokal.

PSGC sendiri gagal promosi ke Liga 2 setelah terhenti di babak 16 Besar Liga 3
Nasional musim lalu. Sehingga, PSGC harus berjuang lagi dari Liga 3 yang
rencananya bakal digelar Agustus mendatang.

Seleksi pemain lokal pun bakal digelar untuk menjaring komposisi tim musim
depan. Setelah potensi lokal terkumpul, baru manajemen akan memikirkan
merekrut pemain luar Ciamis yang potensial dan berpengalaman.

  

Asisten Manager PSGC Erwan Darmawan mengatakan pada Liga 3 musim 2022 ini
'Laskar Singacala' menargetkan lolos ke Liga 2. Untuk itu, persiapan kali ini
akan dimaksimalkan mencari pemain yang berkualitas untuk mengisi skuat PSGC.

""Untuk saat ini tim vakum dulu, insya Allah di akhir Juni kita akan mulai
melakukan seleksi pemain,"" ujar Erwan Darmawan, Senin (6/6/2022).

Erwan mengakui ada beberapa pemain luar Ciamis yang menjadi incaran timnya.
Namun ia hanya memberi gambaran pemain itu berasal dari Jateng dan Jatim.

Ia menegaskan saat ini PSGC lebih memprioritaskan para pemain lokal dari
daerah sendiri. Sedangkan pemain luar daerah baru akan jadi prioritas jika
kualitasnya sesuai kebutuhan tim.

""Kita maksimalkan potensi lokal dulu. Kalau ada (pemain lokal Ciamis
berkualitas) ngapain ngambil dari luar yang kualitasnya sama saja,"" ucapnya.

Dalam seleksi nanti, PSGC juga akan mengundang pemain musim lalu. Selain itu,
kemungkinan besar ada 50 persen pemain sebelumnya yang akan tetap
dipertahankan. Namun ada beberapa pemain PSGC Ciamis musim yang sudah
bergabung dengan tim Liga 2 maupun Liga 3 lainnya.

""Insya Allah kita juga mendapat dukungan untuk mendatangkan pemain
berkualitas. Lebih jelasnya nanti saat seleksi pemain. Target kami musim ini
bisa lolos ke Liga 2 lagi,"" tegasnya.

Terkait sponsor tim, Erwan menjelaskan saat ini masih dalam proses dengan
sponsor sebelumnya. Diketahui, sebelumnya PSGC Ciamis mendapat sponsor dari
bank BJB dan Toko Besi Sumber Jaya. Erwan pun mengundang perusahaan Ciamis
maupun lainnya yang mau bergabung menjadi sponsor PSGC Ciamis.

""Kami mengajak kepada siapa saja, perusahaan, untuk ikut menjadi sponsor
PSGC,"" ungkapnya.

  
  
  
[Gambas:Video 20detik]  

 ",www.detik.com
Robert Alberts Ditinggalkan Skuad Persib di Batam,"Senin, 06 Jun 2022 14:08 WIB","\-

Pelatih Persib Bandung Robert Alberts terpaksa tidak ikut pulang bersama tim
dari Batam ke Bandung pada Senin (6/6/2022). Ia masih menjalani pemulihan di
rumah sakit.

Robert sendiri diketahui terjangkit usai terjangkit demam berdarah dengue
(DBD). Pelatih asal Belanda ini terpaksa tidak bisa mendampingi Persib saat
melakukan pemusatan latihan di Batam karena harus dirawat di rumah sakit.

""Kondisi coach Robert sudah mengalami perbaikan yang cukup pesat. Gejala-
gejala klinis sudah ada perbaikan dan berkurang tingkat keparahannya, kemudian
dari trombositnya juga sudah mulai meningkat,"" kata tim medis Persib, Alvin
Wiharja dilansir dari laman resmi klub, Senin (6/6/2022).

  

Meski kondisinya membaik, Robert harus menjalani pemeriksaan yang hasilnya
baru keluar sore nanti. Sehingga Robert tidak bisa ikut tim kembali ke Bandung
pagi tadi.

""Kami akan melihat di sore hari ini dan bagaimana proses pemulihan sampai
siang hari dan dokter yang menangani akan memberikan keputusan, apakah bisa
segera bergabung dengan tim untuk perisapan turnamen pramusim, atau masih
memerlukan lebih lama untuk perbaikan kondisi beliau,"" ujarnya.

Sebelumnya Persib telah menjalani pemusatan latihan di Batam selama sepekan.
Persib juga menggelar dua pertandingan uji coba melawan klub lokal Batam,
Renggali FC dan klub Singapura Tanjong Pagar United.

Dalam dua laga uji coba itu, Persib menang dengan skor besar. Melawan Renggali
FC, Ciro Alves cs menang dengan skor 10-0. Sementara menghadapi Tanjong Pagar,
Persib menang 6-1.

Selanjutnya Persib akan bersiap mengikuti turnamen pramusim. Persib yang
menjadi tuan rumah tergabung di Grup C bersama Bhayangkara FC, Persebaya
Surabaya dan Bali United.

  
  
  
[Gambas:Video 20detik]  

 ",www.detik.com
Persib Tak Mau Jemawa Usai Hancurkan Klub Singapura,"Senin, 06 Jun 2022 11:21 WIB","\-

Persib Bandung menang 6-1 dalam laga uji coba kontra Tanjong Pagar di Stadion
Citra Mas, Batam, Minggu (5/6/2022). Namun kemenangan atas klub Singapura itu
tak membuat 'Maung Bandung' jemawa.

Dalam laga ini, Persib menang berkat Ezra Walin dan David da Silva yang sama-
sama mencetak dua gol. Sedangkan Ciro Alves dan Febri Hariyadi menyumbang
masing-masing satu gol. Sementara gol tunggal Tanjong Pagar diciptakan
Muhammad Khairul Nizam.

Pelatih fisik Persib Yaya Sunarya mengatakan, penampilan skuad Persib melawan
Tanjong Pagar mencerminkan persiapan tim sudah tepat. Uji coba itu merupakan
bagian dari program pemusatan latihan menghadapi kompetisi musim depan.

  

""Saya pikir kami semua berada di dalam jalur persiapan yang benar. Kami tidak
melihat hasil. Tapi apapun yang jadi hasilnya, akan menjadi evaluasi, baik
dalam hal menyerang ataupun kebobolan satu gol,"" kata dikutip detikJabar dari
laman resmi Persib, Senin (6/6/2022).

Yaya mengatakan, Persib masih memiliki waktu untuk meningkatkan kualitasnya
menjelang Liga 1 bergulir. Ia pun mengajak seluruh pemain terus mengembangkan
kemampuannya.

""Kami masih terus berkembang dan berprogress. Butuh usaha dan keinginan kuat
dari seluruh komponen untuk mencapai hasil terbaik. Kami masih mencari bentuk,
formasi, komposisi dan itu semua butuh waktu,"" tuturnya

![Bek Persib Henhen
Herdiana.](https://akcdn.detik.net.id/community/media/visual/2022/03/15/bek-
persib-henhen-herdiana-1_169.jpeg?w=620)Bek Persib Henhen Herdiana. Foto:
persib.co.id  
  
---  
  
Sementara itu, bek kanan Persib Henhen Herdiana mengatakan, kemenangan 6-1
atas Tanjong Pagar tidak membuat dirinya berpuas diri. Pemilik nomor punggung
12 itu merasa masih memiliki kekurangan.

""Skor akhir bukan tolok ukur. Perjalanan tim masih jauh. Dari skor itu, kami
tidak merasa puas,"" ucap Henhen.

Henhen sendiri tampil sejak menit pertama pada pertandingan tersebut. Namun,
ia mengaku kondisi fisiknya belum berada pada level terbaik. Performa
terbaiknya baru akan dicapai ketika mendapat kepercayaan turun dalam
pertandingan pada Liga 1 musim depan.

""Karena masih dalam tahap persiapan, kondisi fisik saya masih jauh
(tertinggal) dari performa terbaik. Jujur saya kuat sampai menit 60 hingga 65.
Saya masih belum bisa memberikan penampilan terbaik,"" bebernya

  
  
  
[Gambas:Video 20detik]  

 ",www.detik.com
Eks Pelatih Arema Gantikan Robby Darwis Arsiteki PSKC Cimahi,"Senin, 06 Jun 2022 17:20 WIB","\-

PSKC Cimahi menunjuk Joko Susilo menjadi pelatih untuk mengarungi Liga 2 musim
2022-2023. Joko menggantikan pelatih sebelumnya, Robby Darwis.

Mantan pelatih Arema FC itu dikontrak selama setahun atau hanya selama PSKC
Cimahi mengarungi Liga 2. Penunjukkan Joko Susilo diumumkan secara resmi di
akun instagram PSKC Cimahi.

""Betul Joko Susilo jadi pelatih PSKC. Sementara dikontrak setahun,"" ujar
Sekretaris Umum PSKC Cimahi Rahmat Hidayat saat dihubungi, Senin (6/6/2022).

  

Rahmat mengatakan pertimbangan yang membuat manajemen yakin menunjuk Joko
Susilo menukangi PSKC Cimahi yakni visi dan misinya sebagai pelatih kawakan.

Kini, harapan berat ada di pundak Joko Susilo untuk mengantarkan 'Laskar
Sangkuriang' berbicara banyak di Liga 2 demi meraih tiket ke Liga 1 musim
selanjutnya.

""Pertimbangan manajemen memilih beliau sebagai pelatih berkenaan visi dan misi
beliau. Kita semua ingin prestasi PSKC meningkat dan bisa promosi ke Liga 1
tahun depan,"" ungkap Rahmat.

Hubungan baik yang terjalin selama ini, kata Rahmat, membuat proses penunjukan
Joko Susilo menjadi pelatih PSKC Cimahi berjalan lancar dan tanpa kendala.

""Alhamdulillah karena selama ini kita berhubungan baik, jadi lancar dan tidak
ada kendala saat mau mengontrak beliau,"" tutur Rahmat.

Sementara itu Rahmat turut menerangkan status Robby Darwis yang menukangi PSKC
sejak 2017. Robby kini duduk di posisi baru sebagai Direktur Teknik.

""Beliau (Robby Darwis) sekarang jadi Direktur Teknik PSKC. Jadi masih menjadi
bagian klub ini,"" jelas Rahmat.

  
  
  
[Gambas:Video 20detik]  

 ",www.detik.com
Fitrul Dwi Rustapa dan Penantian 6 Tahun Berkostum Persib,"Selasa, 07 Jun 2022 05:00 WIB","\-

Penantian panjang itu telah usai. Fitrul Dwi Rustapa sudah resmi berseragam
Persib Bandung. Fitrul sendiri membutuhkan waktu enam tahun untuk mewujudkan
mimpinya.

Penjaga gawang berusia 26 tahun ini diboyong Persib dari Persipura Jayapura
beberapa pekan lalu. Selain harus menunggu enam tahu, ia juga harus berjuang
menunjukkan performanya dengan bermain di klub luar Jawa Barat.

""Membutuhkan waktu kurang lebih enam tahun untuk bergabung dengan Persib. Saya
berada di luar Jawa Barat untuk merintis karir sebagai pesepakbola
profesional,"" kata Fitrul belum lama ini.

  

Kini kerja kerasnya dengan bermain di berbagai klub seperti Persipura Jayapura
dan Gresik United membuahkan hasil. Impiannya bisa berseragam Persib Bandung
terwujud.

Fitrul menceritakan seusai kompetisi Liga 1 2021, dirinya dihubungi seseorang
yang menawarkan untuk bermain di Persib. Mendengar hal itu, Fitrul pun
mengiyakan.

""Alhamdulilah kemarin habis kompetisi Liga 1 selesai saya dihubungi salah satu
manager dan sesuai keinginan saya gabung disini (Persib),"" ujarnya.

Fitrul punya alasan besar kenapa ingin bermain untuk 'Maung Bandung'. Selain
berasal dari Jawa Barat, Persib adalah klub pertama yang ia lihat sejak masih
kanak-kanak.

""Perasaannya sangat senang ya luar biasa, apalagi kan saya punya mimpi dari
dulu sejak saya di SSB, pertama kali tim yang dilihat itu Persib Bandung. Nah
hati kecil saya ingin bergabung di sini,"" ucapnya.

Namun, setelah berhasil gabung dengan Persib, Fitrul dilarang bersantai. Sebab
persaingan di sektor penjaga gawang Persib saat ini sangat ketat.

Persib diketahui memiliki lima penjaga gawang. Selain Fitrul ada nama-nama
seperti Teja Paku Alam, I Made Wirawan dan Satrio Azhar, dan teranyar Reky
Rahayu. Fitrul harus bekerja keras untuk menembus tim inti.

Ia pun menargetkan ingin memberi kontribusi bagi Persib dan membawa tim
kebanggaan warga Jawa Barat ini menjadi juara di liga musim depan.

""Target mau berkontribusi untuk Persib Bandung dan mau berprestasi lagi ke
depannya,"" tutup Fitrul.

  
  
  
[Gambas:Video 20detik]  

 ",www.detik.com
