title,date,description,source
Legenda Bulutangkis Indonesia Verawaty Fajrin Tutup Usia,"Minggu, 21 Nov 2021 11:01 WIB",legenda bulutangkis indonesia verawaty fajrin meninggal dunia rumah sakit dharmais jakarta minggu 21 11 2021 pagi verawaty mengidap kanker paru paru maret 2020 advertisement scroll to resume content,www.detik.com
"Lepas Enam Besar Usai Dikalahkan Vietnam, Voli Putri Gagal Naik Level","Jumat, 31 Agu 2018 14:00 WIB",tim nasional voli putri indonesia mengubur mimpinya masuk enam asian games 2018 dipaksa mengakui ketangguhan tim asia tenggara vietnam bertanding tennis indoor gelora karno jumat 31 8 2018 tim asuhan mohamad ansori sejatinya berhasil mencuri poin set tertinggal vietnam vietnam tancap gas set pertandingan kemenangan skor 3 1 27 29 25 18 25 22 25 22 kekalahan tangis pecah amalia dkk gagal mengulang kesuksesan menang vietnam sea games 2017 sesuai target delapan ketemu vietnam inginnya menang sea games kemarin lawan menang negara asia tenggara inginnya peringkat 5 6 turun kayak musuh bubuyutan 7 8 peringkatnya kapten amalia area mix zone tennis indoor amalia timnya mengejar kewalahan vietnam mengubah strategi serangan pas set servis nyerang menyerang kewalahan lini lubang ceoat baca lawan patokan diam situ memposisikan kelemahan diblok pelatihnya mohammad ansori membenarkan kondisi timnya fisik timnya mmebuat blunder percaya tekanan penonton menang blunder tim ansori terpisah kendati mengapresiasi hasil timnya anak2 targetnya tercapai mainnya penonton main main main dituangkan timnas voli putri menjalani pertandingan menentukan peringkat 7 delapan lawannya timnas voli putri indonesia menunggu pemenang laga kazakhstan filipina lihat besok mudah mudahan bagus hari ansori gambas video 20detik,www.detik.com
Turnamen Basket 3x3 Hadir di Jawa Barat,"Rabu, 15 Jun 2022 18:53 WIB",kabar remaja hobi bolabasket jawa barat pt supersport sensation international sss international pp perbasi mengadakan livin mandiri indonesia 3x3 tournament kegiatannya dikonsentrasikan bogor bandung terima kasih sss semoga pelaksanaan bogor bandung berjalan komitmen dijanjikan sss series jabodetabek berjalan dijalankan sss sejalan pp perbasi wakil ketua pp perbasi bidang pembinaan prestasi george fernando dendeng livin mandiri indonesia 3x3 tournament memainkan kategori 18 putra putri 23 putra putri tahapannya babak penyisihan kota city selection fase 18 22 juni 2022 bogor bandung advertisement scroll to resume content babak final kota provinsi fase dilaksanakan lapangan outdoor gor saparua bandung 25 26 juni 2022 kegiatan lanjutan seri jabodetabek sukses dijalankan maret 2022 jabodetabek sektor putri 23 gsbc juara menang dramatis net rippers 18 16 overtime kategori 23 putra swan c juara mengalahkan johan gtc 18 9 pskd 1 b terbaik menyingkirkan st kristoforus 1 a 11 6 18 putri sektor putra 18 sman 116 c juara menang 18 14 al maruf direktur pt sss azwan karim tujuan utama kompetisi mencari bibit bibit muda pemain bola basket 3x3 diharapkan kelak atlet nasional memajukan bola basket 3x3 indonesia peserta kegiatan terdaftar fiba 3x3 play memperoleh poin ranking sesuai prestasi dicapai turnamen sss bangga bermitra pt bank mandiri pp perbasi penyelenggaraan turnamen berterima kasih dukungan penuh pemerintahan propinsi jawa barat dispora kota bandung persiapan penyelenggaraan seri jawa diy agustus memeriahkan hut ri 77 pelaksanaannya menerapkan protokol kesehatan ketat peserta panitia pengunjung terang azwan karim acara konferensi pers digelar kawasan kemang jakarta selatan 15 juni 2022 tournament project director chaerul anwar azis persiapan hari matang lokasi perizinan kepesertaan kerja pemprov pemkot aparat keamanan antusiasme klub klub peserta kategori putra menerima slot tersedia kategori putra kategori putri animonya menggembirakan antusiasme putra kedepannya evaluasi pendaftaran mendorong kepesertaan kategori pp perbasi regulator kompetisi berwenang penuh menerapkan regulasi pertandingan perangkat perangkat ofisial berstandar fiba terang azis acara konferensi pers dihadiri legenda bola basket tanah air ali budimansyah brand ambassador turnamen olahraga bola basket 3x3 berpotensi dikembangkan komunitas pebasket tanah air turnamen seri jabodetabek maret level kompetisinya acara bandung kalah meriah kompetitifnya jakarta terang ali sea games hanoi pelatih timnas 3x3 indonesia antusiasme pelaksanaan event corporate secretary bank mandiri rudi as aturridha mitra pendukung bank mandiri menyambut animo konsistensi stakeholder olahraga basket indonesia gelaran seri 3x3 jawa barat event ditambah euphoria keberhasilan timnas basket indonesia ajang sea games kemarin menyedot perhatian penggemar olahraga kalangan urban youth terang rudi peserta livin mandiri indonesia 3x3 tournament dibanderol rp100 ribu tournament menyediakan total hadiah senilai rp50 juta rupiah babak final propinsi tim tim lolos tahap city final alokasi dana transport bandung ratus ribu rupiah juara 1 2 propinsi otomatis lolos tahap grand final digelar desember 2022 gambas video 20detik,www.detik.com
"LCR Honda Konfirmasi Kepergian Alex Marquez, Rins Segera Merapat","Jumat, 24 Jun 2022 15:10 WIB",alex marquez meninggalkan lcr honda motogp 2022 juara dunia kali dilaporkan menyeberang gresini ducati kepergian alex marquez dikonfirmasi bos lcr honda lucio cecchinello hasil kunjung bagus sepakat berpisah turun kelas motogp alex marquez meraih podium kali musim perdana repsol honda disekolahkan tim satelit musim capaian terbaiknya finis keempat motogp algarve musim advertisement scroll to resume content memahami sulit alex mengendarai motor sayangnya sekompetitif layak kerja keras dedikasinya cecchinello motorsport espana terbaik alex musim sulit baginya menemukan motivasi akses meraih hasil bagus cabutnya alex marquez menguatkan rumor kedatangan alex rins skuad berbasis monako cecchinello menyebut timnya mengadakan pembicaraan rider suzuki bicara perwakilan rins memahami semoga pekan assen bertemu dengannya kemajuan beres jeda musim panas cecchinello alex marquez diyakini menganggur musim gresini pelabuhan seiring menguatnya kabar enea bastianini dipromosikan motor pabrikan pramac racing tim utama ducati,www.detik.com
Hadiah yang Diterima Persib Jika Juara Piala Presiden 2022,"Selasa, 07 Jun 2022 10:09 WIB",persib bandung tampil turnamen pramusim bertajuk piala presiden 2022 menargetkan juara hadiah diterima maung bandung mengangkat trofi piala presiden 2022 digelar 11 juni 17 juli 18 klub peserta liga 1 2022 2023 ambil turnamen pramusim liga ketua pssi mochamad iriawan pssi menyediakan hadiah rp 2 miliar klub berhasil juara piala presiden 2022 runner up rp 1 miliar peringkat ketiga keempat memperoleh rp 500 juta juara rp 2 miliar peringkat rp 1 miliar peringkat ketiga keempat rp 500 juta hadiahnya klub iriawan launching piala presiden jakarta senin 6 6 2022 juara persib bandung ekstra keras babak penyisihan persib tergabung grup neraka grup c grup c persib berhadapan lawan tangguh notabene liga 1 musim bhayangkara fc persebaya surabaya bali united menjegal persib persib memiliki keuntungan tuan rumah grup c rencananya pertandingan grup c digelar stadion gelora bandung lautan api gbla dukungan penuh bobotoh diyakini motivasi skuad asuhan robert albert mengulangi prestasi 2015 persib menjuarai piala presiden edisi kemenangan diraih persib uji coba klub batam singapura waktu modal pemain duo striker brazil dimiliki persib ciro alves david da silva nyetel permainan tim tajinya mengobrak abrik pertahanan lawan laga ujicoba ciro david mencetak 8 gol gambas video 20detik,www.detik.com
Proliga 2021 Digelar di Sentul Mulai 31 Januari,"Rabu, 05 Agu 2020 21:15 WIB",kompetisi bola voli proliga bergulir ajang sentul 31 januari 28 februari pengumuman direktur proliga hanny s surkatty pimpin rapat klub klub peserta proliga 2020 rabu 5 8 2020 hadir rapat virtual perwakilan jakarta pertamina energi jakarta bni 46 bandung bank bjb pakuan gresik petrokimia surabaya bhayangkara samator palembang bank sumselbabel lamongan sadang mhs advertisement scroll to resume content memutar proliga 2021 mematuhi protokol kesehatan berlaku negara hanny rilis diterima detiksport hanny perbedaan penyelenggaraannya liga dipusatkan kota padepokan jenderal polisi kunarto sentul bogor penonton penonton pindah pindah tempat tempat hemat panitianya hemat membaik panitia petugas lapangan diisolasi padepokan liga pemain ofisial petugas lapangan dewan hakim wasit panitia tes kesehatan covid 19 penyesuaian diterapkan proliga 2021 terkait penggunaan pemain asing dibatasi tim peserta memperbolehkan pemain asing dibolehkan maksimal pemain lokalnya peraturan batasan gaji kategori pemain nontimnas pemain timnas pemain nasional bermain internasional menghindari persaingan sehat tim tim peserta gaji hanny jadwal proliga putaran 31 januari 7 februari putaran 14 21 februari semifinal putri 25 februari semifinal putra 26 februari final putri 26 februari final putra 28 februari gambas video 20detik,www.detik.com
"Bukan Inggris, Ini Negara yang Pertama Kali Memperkenalkan Sepak Bola","Selasa, 15 Mar 2022 17:30 WIB",permainan sepak bola salah olahraga digemari disukai orang dunia tahukah negara kali memperkenalkan sepak bola sepak bola modern dikenal populer negara inggris sejarah mencatat permainan olah kulit bundar 11 pemain kali dikenalkan asia sejarah permainan sepak bola berasal a negara kali memperkenalkan sepak bola mengutip buku jago sepak bola reki siaga agustina negara kali memperkenalkan permainan sepak bola negara china permainan sepak bola tercatat muncul pemerintahan dinasti han abad 2 masehi 3 masehi permainan sepak bola bola terbuat kulit binatang digulung gulung berbentuk bola bermain sepak bola berbeda sepak bola modern memasukkan bola jaring permainan istilah thu chu b negara memperkenalkan sepak bola 1 jepang china jepang memiliki permainan sepak bola kamari alat bola terbuat kulit kijang digulung bulat permainan salah permainan digemari banyaknya orang bermain jalanan kosong memainkan kamari jepang 2 inggris dikenal julukan rumahnya sepak bola raja edward permainan sepak bola kuno dilarang penyebabnya banyaknya tindakan kekerasan mengarah tindakan brutal memiliki peraturan permainan 1369 raja edward iii mengizinkan masyarakat bermain sepak bola 1572 ratu elizabeth i mengeluarkan perintah pelarangan permainan sepak bola ratu elizabeth menilai izin raja edward iii permainan sepak bola dipenuhi tindakan tindakan kekerasan menjurus kebrutalan sepak bola resmi dilarang bersikeras memainkan permainan dikenakan hukuman penjara 1680 raja charles ii pertimbangan mencabut larangan masyarakat bermain sepak bola negara kali memperkenalkan sepak bola semoga menambah pengetahuan detikers gambas video 20detik,www.detik.com
"Salut, Federer Sudah Menangi 100 Gelar ATP","Minggu, 03 Mar 2019 23:21 WIB",roger federer mencapai level kariernya gemilang memenangi gelar nomor tunggal 100 terjun tenis profesional titel 100 dimenangi federer dubai tennis championships laga final dilangsungkan sabtu 2 3 2019 waktu mengalahkan stefanos tsitsipas 6 4 6 4 mencapai 100 gelar atp federer butuh waktu 18 trofi menangi milan indoors 4 februari 2001 advertisement scroll to resume content mimpi kenyataan puas hebat memenangi gelar kedelapan dubai dikombinasikan titel 100 nomor tunggal federer dikutip bbc 100 titel dimenangi federer nomor tunggal 20 grand slam berencana pensiun 37 federer menambah koleksi gelarnya gembira sehat gembira memiliki tim keluarga mendukung periode berterima kasih hiudp zaman rekor berhasil dipecahkan federer peluang memecahkan rekor,www.detik.com
2 Murid Rossi Rajai MotoGP Belanda 2022,"Minggu, 26 Jun 2022 21:02 WIB",motogp belanda 2022 panggung kehebatan murid valentino rossi francesco bagnaia marco bezzecchi fb63 mb72 berhasil merebut p1 p2 seri kesebelas motogp 2022 sirkuit assen belanda minggu 26 6 2022 malam wib quartararo balapan pole sitter bezzecchi posisi bagnaia langsung melesat barisan terdepan lap bezzecchi posisi keempat fabio quartararo aleix espargaro advertisement scroll to resume content insiden lap ketiga quartararo menubruk espargaro turn 3 kejadian marco bezzecchi merangsek posisi francesco bagnaia bagnaia memimpin balapan sukses finis bezzecchi menduduki posisi disusul maverick vinales tempat ketiga kemenangan ketiga bagnaia musim 2022 motogp spanyol motogp italia bezzecchi kalinya merebut podium kelas premier bagnaia bezzecchi rider diasuh legenda motogp valentino rossi digembleng vr46 academy kepunyaan the doctor gambas twitter bezzecchi mengaku senang meraih podium kalinya musim rookie motogp 2022 bersantai libur musim panas fantastis mewujudkan sukar dipercaya berlibur gembira marco bezzecchi selepas race motogp belanda 2022 gambas video 20detik,www.detik.com
"Jalani Tenis Pro, Aldila Sutjiadi Habiskan Dana Rp 500-750 Juta Setahun","Selasa, 01 Mei  2018 15:50 WIB",aldila sutjiadi berpredikat petenis pro menilik turnamen dijalani dana dila sapaan karib aldila sutjiadi terdaftar petenis pro juli petenis 22 mengikuti turnamen sesuai jadwal kampusnya universitas kentucky amerika serikat melepas status petenis amatir masuk jajaran tenis pro dila dituntut kebutuhan dana mengikuti tour turnamen tenis dila berani memiliki modal advertisement scroll to resume content memberatkan dila memiliki sponsor dana mengikuti turnamen ditanggung ayah koni jawa timur persiapan pon dana pelatnas asian games diterimanya hadiah turnamen menutupi kebutuhannya dila nombok anggaran turnamen rp 500 rp 750 juta tergantung pergi asia rp 500 eropa mencapai rp 700 750 juta dila sponsor dibantu koni jatim membiayai turnamen selainnya biaya support papa dila hadiah nutup biaya turnamen level 15 000 masuk perempatfinal usd 300 dolar bayar hotel hari as hari biaya hotel semalam mencapai usd 150 usd 300 malem main 15 ribu nggak nutup dila menanggung dana dila pusing frustasi menyimpan target mengulang junior tampil asian games turnamen tenis grand slam tampil olimpiade 2020 tokyo frustasi biaya bantuan jawa timur semangat pengen dila tersenyum menjaga semangat target impian main salah grand slam olimpiade tokyo sulit olimpiade tinggal grand slam at least grand slam merasakan terdekat asian games,www.detik.com
Petang di Lapangan Banteng,"Kamis, 26 Agu 2021 20:00 WIB",jakarta memasuki ppkm level 3 warga kota memanfatkan momen berolahraga salah satunya kawasan lapangan banteng,www.detik.com
"Bupati Klungkung Buka Turnamen SSB se-Bali, 40 Tim Bersaing Jadi Juara","Kamis, 26 Mei  2022 19:27 WIB",bupati klungkung i nyoman suwirta membuka turnamen askab hut sekolah sepak bola ssb semarapura 9 2022 lapangan desa paksebali kecamatan dawan kamis 26 5 2022 hadir camat dawan dewa widiantara perbekel desa paksebali putu ariadi undangan terkait bupati suwirta arahannya menyambut mengapresiasi kegiatan turnamen dilaksanakan askab klungkung wadah upaya pembinaan pemain sepakbola usia menyalurkan hobinya adakan turnamen menyalurkan hobi mengasah kemampuan menjalani latihan ssb suwirta suwirta berharap turnamen menghasilkan bibit muda atlet sepak bola unggul mewakili kabupaten klungkung mengikuti turnamen tingkat selamat bertanding jaga sportivitas solidaritas selamat turnamen suwirta ketua panitia gede arpi yuda turnamen sepak bola diadakan rangka hut ssb semarapura 9 tujuan pembinaan usia mengasah kemampuan pemain sepakbola usia 8 12 gede arpi yuda 40 tim ssb bali mengikuti turnamen 12 16 tim 10 16 tim 8 8 tim turnamen dilaksanakan hari 26 28 mei tim berhasil memenangkan turnamen trofi piagam uang pembinaan arpi yuda gambas video 20detik,www.detik.com
"Fabio Quartararo Sudah Jatuh Dua Kali, Kini Juga Kena Penalti","Minggu, 26 Jun 2022 23:01 WIB",dinyatakan bersalah insiden melibatkan aleix espargaro kena hukum long lap penalty sang juara bertahan memuncaki berhasil menuntaskan balapan assen minggu 26 6 malam wib status dnf melekat quartararo mengalami highside turn 5 terlontar motor insiden balapan assen advertisement scroll to resume content mengalami lowside turn 5 menggeber m1 rider monster energy yamaha motogp meluncur lintasan seraya aleix espargaro akibat stewards assen menilai fabio quartararo bersalah insiden prosesnya rider balapan panelis stewards fim motogp menilai quartararo kelewat ambisius usaha menyalip a espargaro 20 posisi melakukannya sukses crash 41 membuatnya lintasan rilis diterima tindakan diambil a espargaro membuatnya terhindar crash lintasan balapannya terimbas quartararo dijatuhi hukuman long lap penalty jalani race motogp monster energy british grand prix aleix espargaro kehilangan waktu berharga akibat terimbas crash menuntaskan balapan motogp belanda 2022 posisi keempat gelaran motogp 2022 memasuki libur musim panas selepas balapan assen seri digelar 7 agustus silverstone gambas video 20detik,www.detik.com
BATC 2022: Christian Adinata Ubah Tegang Jadi Menang!,"Kamis, 17 Feb 2022 16:55 WIB",tunggal putra indonesia bersyukur membawa merah putih menang korea selatan menang tegang christian penentu kemenangan pertandingan indonesia versus korea selatan selangor malaysia hari kamis 17 2 2022 lepas hasil indonesia membuka kemenangan partai penampilan chico aura dwi wardoyo kalah partai situasi indonesia tertinggal 1 2 advertisement scroll to resume content leo rolly carnando daniel marthin merah putih menyamakan kedudukan meraih kemenangan skor indonesia vs korea selatan 2 2 batc 2022 leo rolly carnando daniel marthin https akcdn net id community media visual 2022 02 17 batc 2022 leo rolly carnandodaniel marthin 169 jpeg w 620 aksi leo rolly carnando daniel marthin foto dok pp pbsi hasil partai keempat motivasi tersendiri christian terbukti berhasil tantangan menghadapi jeong min sun pemain ranking 203 dunia menang skor 21 19 11 21 21 17 start gim bagus kesalahan ketinggalan 3 11 feeling pelan pelan mengejar menang menyoal jalannya pertandingan christian rilis pbsi kamis 17 2 2022 puji tuhan menyelesaikan pertandingan cedera senang main maksimal menyumbangkan poin tegang mengatasi pramudya kusumawardana yeremia erich yoche yacob rambitan mengaku kecewa gagal menyumbangkan angka menyerah jin yong na sung seung 10 21 19 21 bermain 31 menit kecewa menyumbang poin indonesia gagal lawan hong kong kalah pelajaran kali batc tekanan mental main beregu berbeda kejuaraan perorangan yeremia kalah gim gim pramudya yeremia menemukan bentuk permainan mengejar angka 19 20 kesalahan pramudya menyeberangkan shuttlecock laga kekalahan terang beradaptasi lapangan shuttlecock atmosfernya tenang bernapsu poin menang bermain menggebu gebu yeremia ikhsan leonardo imanuel rumbay dikalahkan kim joo wan partai ketiga berjuang ikhsan mengakui keunggulan lawannya skor 18 21 14 21 konsisten gim unggul kesalahan gim ketinggalannya ikhsan,www.detik.com
