tingakt,parent,similarity,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
5,pegolf,"[('pebasket', 0.7243848443031311), ('petinju', 0.6621463894844055), ('pegulat', 0.6425280570983887), ('peboling', 0.6216861605644226), ('pebisbol', 0.6158777475357056), ('petenis', 0.6150626540184021), ('olahragawan', 0.6124048233032227), ('pecatur', 0.5982464551925659), ('peselancar', 0.5961397886276245), ('pesenam', 0.5939474701881409)]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,386
5,perenang,"[('pesenam', 0.7366861701011658), ('pelari', 0.7318485379219055), ('atlet', 0.6953787803649902), ('olahragawan', 0.6866599321365356), ('petinju', 0.6558734178543091), ('pecatur', 0.6427004933357239), ('karateka', 0.6226602792739868), ('atlit', 0.6181631088256836), ('binaragawan', 0.6101874113082886), ('petenis', 0.6053804159164429)]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,387
5,pegulat,"[('petinju', 0.652809739112854), ('yokozuna', 0.645035982131958), ('pegolf', 0.6425280570983887), ('wwe', 0.6182048320770264), ('petarung', 0.610722541809082), ('sumo', 0.6037792563438416), ('nxt', 0.599846363067627), ('pebisbol', 0.5958229303359985), ('gulat', 0.5956976413726807), ('pembalap', 0.5776883363723755)]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,388
5,pelari,"[('perenang', 0.7318485379219055), ('atlet', 0.6909506320953369), ('pesenam', 0.6385328769683838), ('petinju', 0.6384939551353455), ('olahragawan', 0.6377012729644775), ('pecatur', 0.5898457169532776), ('judoka', 0.583723783493042), ('atlit', 0.5755984783172607), ('pembalap', 0.5669190883636475), ('petenis', 0.5643660426139832)]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,389
5,judoka,"[('petinju', 0.6350603699684143), ('pesenam', 0.618992030620575), ('karateka', 0.5994246006011963), ('olahragawan', 0.585657000541687), ('atlit', 0.5847762823104858), ('pelari', 0.5837236642837524), ('atlet', 0.5829364657402039), ('binaragawan', 0.5791758894920349), ('pegulat', 0.5675663948059082), ('perenang', 0.5591535568237305)]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,390
5,kejuraan,"[('cspo', 0.6934941411018372), ('perkomikan', 0.6834824681282043), ('kejuaran', 0.6596001982688904), ('charn', 0.6582217812538147), ('akherat', 0.6523124575614929), ('terlangka', 0.642134428024292), ('kudamba', 0.6299209594726562), ('gembiralah', 0.6281707286834717), ('kuraih', 0.6205940246582031), ('kebalik', 0.6153654456138611)]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,391
5,ibf,"[('wba', 0.8272579908370972), ('wbc', 0.7996441721916199), ('welter', 0.7361528873443604), ('wbo', 0.7077832818031311), ('welterweight', 0.6473392248153687), ('yunior', 0.623961865901947), ('ellyas', 0.619716465473175), ('ufc', 0.6045892238616943), ('kejuaran', 0.5916833281517029), ('ibo', 0.5872683525085449)]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,392
5,karting,"[('gokart', 0.784953236579895), ('diajang', 0.7062345743179321), ('reli', 0.6892625689506531), ('euroseries', 0.6808964014053345), ('wrc', 0.6805167198181152), ('btcc', 0.6789821982383728), ('dtm', 0.6739935874938965), ('motorsport', 0.6705729365348816), ('motogp', 0.6692875027656555), ('imsa', 0.6604804992675781)]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,393
5,reli,"[('wrc', 0.7176052331924438), ('karting', 0.6892624497413635), ('balap', 0.6653909683227539), ('gokart', 0.6615342497825623), ('rally', 0.6553117036819458), ('motogp', 0.6161597371101379), ('balapan', 0.594380795955658), ('nürburgring', 0.5935626029968262), ('gp', 0.5920310616493225), ('kejuaraan', 0.5855562686920166)]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,394
5,sepakbola,"[('bulutangkis', 0.6615248322486877), ('sofbol', 0.6250403523445129), ('bolabasket', 0.6225199103355408), ('yunior', 0.6157456040382385), ('basket', 0.5802149772644043), ('kriket', 0.5767214894294739), ('bolaan', 0.5639641880989075), ('ibl', 0.558551549911499), ('kesebelasan', 0.5563085675239563), ('rugby', 0.5489407181739807)]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,395
5,wba,"[('wbc', 0.837749719619751), ('ibf', 0.8272579312324524), ('welter', 0.7554851770401001), ('wbo', 0.6750087141990662), ('ibo', 0.6418817639350891), ('welterweight', 0.6338714957237244), ('ufc', 0.5981867909431458), ('yunior', 0.5930842757225037), ('ellyas', 0.5784417986869812), ('saoul', 0.5556907057762146)]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,396
5,menukangi,"[('isl', 0.6228393316268921), ('cronus', 0.5930489301681519), ('persidafon', 0.5813886523246765), ('yunior', 0.5770028233528137), ('persema', 0.5764273405075073), ('persela', 0.5736343264579773), ('antonić', 0.5693759322166443), ('arema', 0.5626410245895386), ('spasojević', 0.5584689378738403), ('pss', 0.5565895438194275)]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,397
5,aspac,"[('regowo', 0.7483081817626953), ('persija', 0.7225944995880127), ('ibl', 0.7091171741485596), ('popsivo', 0.7010030150413513), ('samator', 0.6738212704658508), ('proliga', 0.6699432730674744), ('britama', 0.6693174839019775), ('pringgo', 0.6683387756347656), ('kobatama', 0.65809166431427), ('djajang', 0.6537749767303467)]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,398
5,andik,"[('vermansyah', 0.828606367111206), ('ramdani', 0.7982626557350159), ('lestaluhu', 0.7946231365203857), ('zulham', 0.7706992030143738), ('kartiko', 0.766194760799408), ('darmawan', 0.7448233366012573), ('nurjaman', 0.739472508430481), ('djajang', 0.7362080812454224), ('kurniawan', 0.735930323600769), ('vikri', 0.7351066470146179)]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,399
5,kuncian,"[('bantingan', 0.8215644955635071), ('sabetan', 0.6331215500831604), ('cekikan', 0.6328585743904114), ('forehand', 0.6305376291275024), ('tusukan', 0.6116539835929871), ('lempar', 0.6042100191116333), ('waza', 0.6041344404220581), ('lembing', 0.5980615019798279), ('gatame', 0.5977592468261719), ('tangkisan', 0.597266435623169)]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,400
5,kihon,"[('bōjutsu', 0.6212016940116882), ('aiki', 0.6156784892082214), ('kenjutsu', 0.6077057719230652), ('harai', 0.5988327860832214), ('jujitsu', 0.5959279537200928), ('kuncian', 0.5933111310005188), ('waza', 0.5921074151992798), ('shiai', 0.5871917009353638), ('kumite', 0.5785841941833496), ('tenshin', 0.5705294013023376)]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,401
5,thai,"[('muay', 0.6748143434524536), ('krung', 0.6613960266113281), ('thailand', 0.657394289970398), ('lao', 0.6457628607749939), ('khao', 0.6370443105697632), ('khon', 0.6194726228713989), ('hokkien', 0.6126896739006042), ('isan', 0.6105788946151733), ('songkhla', 0.6065207123756409), ('myanmar', 0.6004853248596191)]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,402
5,เร,"[('muay', 0.5931846499443054), ('thai', 0.5782456398010254), ('pheu', 0.5491529107093811), ('krung', 0.49532121419906616), ('mùa', 0.478240042924881), ('phra', 0.4744323194026947), ('ยง', 0.47434887290000916), ('bhs', 0.4495643973350525), ('khao', 0.4432027339935303), ('wat', 0.4373414218425751)]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,403
5,krung,"[('thep', 0.7809036374092102), ('nonthaburi', 0.7294259071350098), ('khon', 0.7264738082885742), ('prakan', 0.7104924917221069), ('phet', 0.7083660364151001), ('ทธ', 0.7081788778305054), ('surin', 0.7046478986740112), ('kamphaeng', 0.6919772624969482), ('เป', 0.691797137260437), ('phanom', 0.6907528042793274)]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,404
5,kuntao,"[('silat', 0.6812977194786072), ('beladiri', 0.6571199297904968), ('aikido', 0.6436511874198914), ('baguazhang', 0.6427273750305176), ('kungfu', 0.6426177620887756), ('jujutsu', 0.6352065205574036), ('shotokan', 0.6249798536300659), ('penca', 0.6229605674743652), ('cingkrik', 0.6226513981819153), ('kempo', 0.6224876642227173)]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,405
5,khon,"[('kaen', 0.8966273069381714), ('phet', 0.8111589550971985), ('chaiyaphum', 0.8096699714660645), ('phanom', 0.8021393418312073), ('phetchabun', 0.7987462878227234), ('loei', 0.7946918606758118), ('thong', 0.7904646396636963), ('kham', 0.7881141304969788), ('pathum', 0.7863461375236511), ('nakhon', 0.7857987880706787)]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,406
5,taekkyeon,"[('hapkido', 0.6464728713035583), ('ssireum', 0.5397680997848511), ('wushu', 0.5343436598777771), ('beladiri', 0.5303595662117004), ('kobudo', 0.528900146484375), ('nongak', 0.5249297618865967), ('judo', 0.522217869758606), ('guqin', 0.5205872058868408), ('baguazhang', 0.5180608034133911), ('kurash', 0.5137462019920349)]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,407
5,panhellenik,"[('isthmia', 0.574715793132782), ('vassaras', 0.5535778403282166), ('panathinaikos', 0.5306723117828369), ('győri', 0.5272678732872009), ('iraklis', 0.5174130201339722), ('spyridon', 0.515258252620697), ('athanassios', 0.5084818601608276), ('piraeus', 0.5021840929985046), ('βουλήγες', 0.4994516372680664), ('panionios', 0.49698248505592346)]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,408
5,panathinaikos,"[('olympiacos', 0.9348252415657043), ('steaua', 0.9010335206985474), ('apoel', 0.8994145393371582), ('bucurești', 0.8937519788742065), ('anorthosis', 0.8754868507385254), ('olympiakos', 0.8728141188621521), ('panionios', 0.8619846701622009), ('ael', 0.858352780342102), ('limassol', 0.8577903509140015), ('apollon', 0.8562151193618774)]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,409
5,volos,"[('piraeus', 0.8301615118980408), ('heraklion', 0.8288115859031677), ('thessaloniki', 0.8273926377296448), ('kavala', 0.7892137169837952), ('zakynthos', 0.7744044065475464), ('corfu', 0.7623005509376526), ('patras', 0.7603874802589417), ('mytilene', 0.759117841720581), ('alexandroupoli', 0.7517086863517761), ('veria', 0.7427470088005066)]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,410
5,piraeus,"[('thessaloniki', 0.8503866791725159), ('volos', 0.830161452293396), ('heraklion', 0.8151578307151794), ('corfu', 0.7751293182373047), ('patras', 0.756505012512207), ('zakynthos', 0.736264705657959), ('kavala', 0.7297640442848206), ('preveza', 0.720283031463623), ('apollonia', 0.7130890488624573), ('crete', 0.7127302289009094)]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,411
5,panionios,"[('olympiacos', 0.8875651955604553), ('panathinaikos', 0.8619846701622009), ('apoel', 0.829028308391571), ('iraklis', 0.8253670930862427), ('limassol', 0.8178443312644958), ('olympiakos', 0.8165086507797241), ('anorthosis', 0.8145043253898621), ('ael', 0.8141927719116211), ('omonia', 0.8133434057235718), ('steaua', 0.8043996095657349)]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,412
5,panathinaiko,"[('karaiskakis', 0.730987012386322), ('fisht', 0.709385097026825), ('sóstói', 0.6774165034294128), ('evžena', 0.6725518107414246), ('ørn', 0.6721680164337158), ('allmend', 0.6721307635307312), ('krestovsky', 0.6719203591346741), ('maracanã', 0.6716095805168152), ('luzhniki', 0.669706404209137), ('miejski', 0.6644467711448669)]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,413
5,olympiacos,"[('panathinaikos', 0.9348251819610596), ('panionios', 0.8875651359558105), ('apoel', 0.886477530002594), ('steaua', 0.875639796257019), ('iraklis', 0.8700311183929443), ('anorthosis', 0.8694342970848083), ('bucurești', 0.8648458123207092), ('limassol', 0.8645338416099548), ('ael', 0.8632418513298035), ('olympiakos', 0.8623916506767273)]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,414
5,grandstand,"[('hisense', 0.6904229521751404), ('lenglen', 0.6743428707122803), ('kandangnya', 0.6034231185913086), ('walkover', 0.5685809850692749), ('quarterfinal', 0.5527922511100769), ('ibrox', 0.5511136651039124), ('bahramov', 0.5497403740882874), ('agg', 0.5443247556686401), ('anfield', 0.540282130241394), ('perdelapan', 0.5345965623855591)]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,415
5,nurmagomedov,"[('ufc', 0.7023655772209167), ('qpr', 0.6191295981407166), ('gulbis', 0.6129980683326721), ('kasparov', 0.6004302501678467), ('almagro', 0.5848904848098755), ('sheamus', 0.5693651437759399), ('novak', 0.5605339407920837), ('kramnik', 0.5566174387931824), ('lakers', 0.5553043484687805), ('spurs', 0.5548017621040344)]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,416
5,heavyweight,"[('champion', 0.7512995600700378), ('wrestling', 0.7487830519676208), ('wcw', 0.7471849322319031), ('championship', 0.7323980331420898), ('superbike', 0.7156983017921448), ('nwa', 0.6946033835411072), ('sheamus', 0.6877116560935974), ('championships', 0.6819601655006409), ('ecw', 0.6778281331062317), ('middleweight', 0.6708952188491821)]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,417
5,wbc,"[('wba', 0.837749719619751), ('welter', 0.8211072087287903), ('ibf', 0.7996442317962646), ('wbo', 0.6891936659812927), ('welterweight', 0.6077620387077332), ('ufc', 0.5838369131088257), ('saoul', 0.5574247241020203), ('yunior', 0.5488596558570862), ('ibo', 0.5429754257202148), ('ellyas', 0.5379714965820312)]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,418
5,champion,"[('heavyweight', 0.7512995600700378), ('championship', 0.6777388453483582), ('championships', 0.6530372500419617), ('athlete', 0.6493430137634277), ('tournament', 0.6437718868255615), ('sheamus', 0.6417235136032104), ('middleweight', 0.6406673789024353), ('nwa', 0.6357211470603943), ('rookie', 0.6269574761390686), ('wcw', 0.6248287558555603)]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,419
5,sheamus,"[('orton', 0.8623678088188171), ('cena', 0.8044196963310242), ('rollins', 0.7778886556625366), ('summerslam', 0.767894446849823), ('ziggler', 0.7426215410232544), ('michaels', 0.7359402179718018), ('ecw', 0.7305840253829956), ('lesnar', 0.7207035422325134), ('raw', 0.7082733511924744), ('wrestlemania', 0.7033511996269226)]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,420
5,wwe,"[('nxt', 0.7897284626960754), ('smackdown', 0.7575004696846008), ('ecw', 0.7256805300712585), ('raw', 0.6911966800689697), ('orton', 0.6852846741676331), ('sheamus', 0.673133909702301), ('wcw', 0.6720105409622192), ('heavyweight', 0.6691458821296692), ('wrestlemania', 0.6603615880012512), ('summerslam', 0.6440404653549194)]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,421
5,nrl,"[('supercars', 0.656360387802124), ('amnrl', 0.6553745269775391), ('athletics', 0.6410146355628967), ('canoeing', 0.6407831907272339), ('panamerican', 0.6276391744613647), ('rowing', 0.6136823892593384), ('euroleague', 0.6094421148300171), ('kokid', 0.6058509349822998), ('hockey', 0.6029809713363647), ('tigres', 0.6022908687591553)]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,422
5,onager,"[('gladius', 0.6891562938690186), ('hemionus', 0.666592001914978), ('ankylosauria', 0.6288866996765137), ('velociraptor', 0.6126202940940857), ('aspis', 0.607279360294342), ('asinus', 0.6015105247497559), ('mangonel', 0.5983968377113342), ('peltast', 0.5971364974975586), ('sarisa', 0.5962556600570679), ('tylosaurus', 0.5937067270278931)]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,423
5,murmillo,"[('thraex', 0.7260043025016785), ('retiarius', 0.6878651976585388), ('hoplomachus', 0.6362277269363403), ('secutor', 0.6235364079475403), ('atalante', 0.5595437288284302), ('squib', 0.55909663438797), ('greeed', 0.5406002402305603), ('legiuner', 0.5368970632553101), ('genealog', 0.5350059866905212), ('juggler', 0.5338795185089111)]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,424
5,legiuner,"[('equites', 0.6299548149108887), ('thraex', 0.625019371509552), ('kuirasier', 0.5888838171958923), ('brutus', 0.5839993357658386), ('aemilianus', 0.5836822986602783), ('aulus', 0.582984983921051), ('varus', 0.5824689865112305), ('hoplites', 0.5761026740074158), ('stormtrooper', 0.5741499662399292), ('katafrak', 0.5723339319229126)]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,425
5,hannibal,"[('lecter', 0.6858394145965576), ('buress', 0.6706040501594543), ('scipio', 0.6200426816940308), ('labienus', 0.6192291975021362), ('brutus', 0.6176924109458923), ('crassus', 0.6108880043029785), ('ulysses', 0.6104422807693481), ('leonidas', 0.6081629991531372), ('decimus', 0.6079588532447815), ('vader', 0.6062957048416138)]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,426
5,centurion,"[('spitfire', 0.6394856572151184), ('armored', 0.6213040947914124), ('supermarine', 0.6173971891403198), ('corsair', 0.6172875165939331), ('dragoon', 0.6067013144493103), ('zaku', 0.6056209802627563), ('gouf', 0.6052007675170898), ('armoured', 0.6051473021507263), ('bqm', 0.6009891033172607), ('vtol', 0.6006826758384705)]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,427
5,brutus,"[('lucius', 0.7766547799110413), ('junius', 0.7626150846481323), ('crassus', 0.7491500973701477), ('quintus', 0.745909571647644), ('licinius', 0.7452585101127625), ('gaius', 0.7443577647209167), ('caecilius', 0.7369275689125061), ('scipio', 0.7293989062309265), ('metellus', 0.7285772562026978), ('publius', 0.7285344004631042)]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,428
5,talos,"[('odin', 0.6845458149909973), ('bellerofon', 0.6731005907058716), ('gerion', 0.6676506996154785), ('diomedes', 0.6645910143852234), ('tiamat', 0.6627591252326965), ('gorgon', 0.6622310280799866), ('hefaistos', 0.6611605882644653), ('pithon', 0.6565409898757935), ('daidalos', 0.6533883213996887), ('polifemos', 0.6430226564407349)]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,429
5,hoplites,"[('phalanx', 0.7740254402160645), ('hoplite', 0.7531623244285583), ('tembiang', 0.672703742980957), ('infantri', 0.6627146005630493), ('kavaleri', 0.6397503018379211), ('pemanah', 0.6353594064712524), ('phalangites', 0.6288745403289795), ('berzirah', 0.6278719305992126), ('bersenjatakan', 0.6009469032287598), ('sarissa', 0.5968788862228394)]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,430
5,hoplite,"[('phalanx', 0.7703155279159546), ('hoplites', 0.7531623840332031), ('tembiang', 0.6381312012672424), ('katafrak', 0.602088212966919), ('diadokhoi', 0.572805643081665), ('legiuner', 0.5665395855903625), ('sarissa', 0.5615880489349365), ('cqb', 0.5567688345909119), ('katafrakt', 0.548129677772522), ('trireme', 0.5443742871284485)]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,431
5,budokai,"[('tenkaichi', 0.8941196799278259), ('tekken', 0.6124587655067444), ('gsxr', 0.5939852595329285), ('snes', 0.5674921870231628), ('taikai', 0.5605623722076416), ('capcom', 0.560300350189209), ('snk', 0.5539436340332031), ('asada', 0.5529797673225403), ('gaogaigar', 0.5513957738876343), ('xtreme', 0.5490819811820984)]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,432
5,triwizard,"[('quidditch', 0.6495137810707092), ('tenkaichi', 0.5907636284828186), ('hopman', 0.5834634900093079), ('saimoe', 0.5593318343162537), ('ncaa', 0.5568165183067322), ('volpi', 0.5487769842147827), ('wimbledon', 0.5274322628974915), ('mls', 0.5159024000167847), ('haornas', 0.5070821642875671), ('budokai', 0.506630539894104)]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,433
5,gsxr,"[('yzr', 0.767754852771759), ('superstock', 0.741882860660553), ('ecstar', 0.699145495891571), ('rsw', 0.6957622766494751), ('sirajganj', 0.6932170391082764), ('propecia', 0.6916317939758301), ('lagaa', 0.6740993857383728), ('euroseries', 0.6613643169403076), ('rivacold', 0.6611565947532654), ('pidah', 0.6607317924499512)]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,434
5,tekken,"[('heihachi', 0.7486832141876221), ('capcom', 0.7372119426727295), ('gaiden', 0.7232027053833008), ('devilman', 0.7086236476898193), ('majin', 0.7048987746238708), ('onimusha', 0.699424684047699), ('inuyasha', 0.6977803707122803), ('kidou', 0.6974521279335022), ('bleach', 0.6969457268714905), ('fushigi', 0.6950387954711914)]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,435
5,taikai,"[('janken', 0.7918590903282166), ('kenkyusei', 0.6780610680580139), ('umeda', 0.6732915043830872), ('chuu', 0.6684273481369019), ('himawari', 0.6606761813163757), ('misaki', 0.6602041721343994), ('nakanishi', 0.6588473916053772), ('miyazawa', 0.6579005122184753), ('shiori', 0.6562395095825195), ('ichikawa', 0.6562113165855408)]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,436
5,majin,"[('buu', 0.8366352319717407), ('frieza', 0.7413172125816345), ('gaiden', 0.740461528301239), ('kiba', 0.7252982258796692), ('inuyasha', 0.7231237888336182), ('kabuto', 0.7226905226707458), ('tsurugi', 0.7101914882659912), ('ayakashi', 0.7072163820266724), ('tekken', 0.7048987746238708), ('senshi', 0.704115629196167)]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,437
5,chess,"[('averbakh', 0.6834218502044678), ('everyman', 0.6476477384567261), ('kasparov', 0.6196894645690918), ('openings', 0.6188719272613525), ('scrabble', 0.616175651550293), ('invitational', 0.6095044016838074), ('players', 0.6034911274909973), ('smyslov', 0.592174232006073), ('snooker', 0.5914888978004456), ('dota', 0.586824893951416)]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,438
5,janken,"[('taikai', 0.7918590307235718), ('sousenkyo', 0.6746441125869751), ('miyazawa', 0.5663109421730042), ('kenkyusei', 0.564979076385498), ('sayaka', 0.561335027217865), ('hkt', 0.5596427917480469), ('himawarigumi', 0.5532633662223816), ('haruka', 0.5524332523345947), ('misaki', 0.5502243041992188), ('knockout', 0.5470691919326782)]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,439
5,invitational,"[('tournament', 0.7344203591346741), ('championships', 0.6773082613945007), ('badminton', 0.6514293551445007), ('ibl', 0.6437339186668396), ('freestyle', 0.6292062401771545), ('dota', 0.6263037919998169), ('volleyball', 0.6247985363006592), ('competition', 0.6227070093154907), ('boxing', 0.6223207116127014), ('champion', 0.6142960786819458)]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,440
5,wrestling,"[('heavyweight', 0.7487829923629761), ('nwa', 0.7265042662620544), ('wcw', 0.6958822011947632), ('boxing', 0.6698063015937805), ('championship', 0.6583468914031982), ('ovw', 0.6428331136703491), ('nxt', 0.6360409259796143), ('ecw', 0.6323221921920776), ('wwe', 0.6295692324638367), ('tna', 0.6269102096557617)]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,441
5,athlete,"[('boxing', 0.6598697900772095), ('coaches', 0.6542983651161194), ('champion', 0.6493430733680725), ('wins', 0.6356233358383179), ('hottest', 0.6312592029571533), ('winning', 0.6304334402084351), ('basketball', 0.6231718063354492), ('defensive', 0.6188646554946899), ('players', 0.6182671785354614), ('wnba', 0.6175849437713623)]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,442
5,fighting,"[('futuristic', 0.728473424911499), ('foodons', 0.7234297394752502), ('fighter', 0.715827226638794), ('commando', 0.7145873308181763), ('annihilation', 0.6846067905426025), ('ultimate', 0.6794226765632629), ('shooter', 0.675463855266571), ('tactics', 0.674355685710907), ('combat', 0.6694746613502502), ('scrolling', 0.6667917966842651)]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,443
5,jumping,"[('bungee', 0.7333683967590332), ('dive', 0.7225381731987), ('futuristic', 0.7038925290107727), ('swimming', 0.7033660411834717), ('crossbody', 0.6989421844482422), ('sailing', 0.691900908946991), ('parachute', 0.6915872097015381), ('clothesline', 0.6914825439453125), ('dirt', 0.6893690228462219), ('rowing', 0.6859719157218933)]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,444
5,ncaa,"[('basketball', 0.7311035394668579), ('bolabasket', 0.68669593334198), ('mls', 0.6798967719078064), ('playoffs', 0.6724002361297607), ('hockey', 0.663485050201416), ('broncos', 0.6518374085426331), ('nfl', 0.645224392414093), ('nhl', 0.6400932669639587), ('nba', 0.6343923211097717), ('athletics', 0.6294540166854858)]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,445
5,nhl,"[('wnba', 0.7802335619926453), ('mlb', 0.7696572542190552), ('hockey', 0.7408355474472046), ('athletics', 0.703275740146637), ('basketball', 0.699934184551239), ('broncos', 0.6908794641494751), ('bucks', 0.6847594380378723), ('pistons', 0.6826997399330139), ('knicks', 0.6793683767318726), ('blazers', 0.6785053610801697)]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,446
5,football,"[('basketball', 0.6862519383430481), ('league', 0.6818210482597351), ('rugby', 0.6634342670440674), ('afl', 0.6184705495834351), ('volleyball', 0.6081457138061523), ('footballer', 0.5989677309989929), ('players', 0.5895992517471313), ('soccer', 0.589082658290863), ('hockey', 0.5887092351913452), ('footballers', 0.583046019077301)]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,447
5,rugby,"[('rugbi', 0.7510280609130859), ('hockey', 0.7249255776405334), ('basketball', 0.6749299764633179), ('baseball', 0.6663172841072083), ('football', 0.6634342074394226), ('bisbol', 0.6599411964416504), ('bolabasket', 0.654060423374176), ('kriket', 0.6443824172019958), ('sofbol', 0.6209465861320496), ('volleyball', 0.6196368336677551)]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,448
5,afl,"[('nfl', 0.6931944489479065), ('athletics', 0.6778679490089417), ('basketball', 0.673958420753479), ('mlb', 0.6658584475517273), ('broncos', 0.6601518988609314), ('yankees', 0.6573514342308044), ('nhl', 0.645628809928894), ('giants', 0.6416030526161194), ('wnba', 0.6348980069160461), ('dolphins', 0.6323947906494141)]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,449
5,bolabasket,"[('ncaa', 0.6866960525512695), ('hockey', 0.6746824979782104), ('baseball', 0.6682295203208923), ('basketball', 0.6677403450012207), ('bisbol', 0.6674748063087463), ('kriket', 0.6552336812019348), ('rugby', 0.654060423374176), ('nhl', 0.6420210599899292), ('sofbol', 0.6338983774185181), ('quarterback', 0.6275979280471802)]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,450
5,thoroughly,"[('millie', 0.6768742203712463), ('rocko', 0.6694023609161377), ('pancalomba', 0.6258999705314636), ('shorebird', 0.6159515976905823), ('firearms', 0.6068044900894165), ('antient', 0.5981651544570923), ('farmer', 0.5827466249465942), ('vampires', 0.579642117023468), ('wharram', 0.569691002368927), ('pragina', 0.56201171875)]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,451
5,firearms,"[('carbine', 0.707039475440979), ('warfare', 0.7068581581115723), ('bullpup', 0.6907005906105042), ('submachine', 0.6832712888717651), ('rifle', 0.657360851764679), ('cheytac', 0.6501522064208984), ('enemyforces', 0.6485876441001892), ('mitraliur', 0.6477382779121399), ('ammunition', 0.6474651098251343), ('accuracy', 0.6451355218887329)]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,452
