title,date,description,source
"Lecehkan 15 Anak Laki-laki, Gopal Junior Terancam 6 Tahun Penjara","Senin, 07 Feb 2022 15:13 WIB","\- mantan pelatih futsal di bogor, jawa barat, bernama gopal junior ditetapkan sebagai tersangka pelecehan seksual terhadap sejumlah anak laki-laki. gopal terancam 6 tahun penjara. ""kami terapkan pasal 37 _juncto_ pasal 11 dan/atau pasal 32 _juncto_ pasal 6 uu no 44 tahun 2008 tentang pornografi, di mana ancaman pidana maksimalnya 6 tahun penjara,"" ujar kapolres bogor akbp iman imanuddin, senin (7/2/2022). selain itu, gopal disangkakan dengan pasal terkait uu ite. ""diduga melakukan tindak pidana melanggar pasal 27 ayat 1 _juncto_ 45 ayat 1 uu no 19 tahun 2016 sebagaimana dimaksud di dalam uu informasi dan transaksi elektronik,"" jelasnya. hal tersebut disebabkan gopal juga mengirim _chat_ kepada para korban dengan kata-kata bermuatan pornografi. gopal mengajak korban untuk melakukan hal tak senonoh. ## iming-iming gopal dalam melancarkan aksinya, gopal mengiming-imingi korban akan dimasukkan ke tim inti futsal serta memberi sejumlah uang dan barang. ""dengan iming-iming kepada korban pelaku mengimingi memasukkan korban sebagai tim inti di dalam tim futsal tersebut. bahkan diiming-mingi juga diberikan uang, kemudian sepatu, kaos, dan fasilitas yang menarik bagi korban,"" kata iman. korban sementara diketahui berjumlah 15 orang. semua korban masih berstatus anak. gopal junior melancarkan aksi bejatnya sejak 2019. polisi membekuk tersangka di kediamannya di kawasan bogor. [gambas:video 20detik]",www.detik.com
Candra Wijaya Harap Bulutangkis RI Makin Cemerlang di 2024-2028,"Selasa, 28 Des 2021 12:47 WIB","\- peraih medali emas olimpiade 2000, rafael candra wijaya atau yang akrab dipanggil candra wijaya berharap pada tahun 2024-2028 indonesia tidak mengurangi kecepatan dalam mencetak generasi penerus bulutangkis yang bisa diandalkan. menurutnya, indonesia perlu bibit baru pebulutangkis agar dunia olahraga tetap bergairah dalam mencetak prestasi. legenda hidup bulutangkis ini meyakini prestasi bulutangkis indonesia bisa dilanjutkan. mengingat saat ini indonesia memiliki atlet muda berprestasi, seperti anthony ginting, jonatan christie (jojo), greysia polii, marcus gideon dan kevin sanjaya. ""mereka telah berkorban dari kecil (latihan). tidak mudah lho mencari pemain seperti mereka. harus sudah kelihatan pengganti-pengganti mereka yang akan meneruskan tongkat estafet yang sudah diberikan,"" ujar candra dalam keterangan tertulis, selasa (28/12/2021). advertisement scroll to resume content oleh sebab itu, sebagai salah seorang pemain ganda putra terbaik yang pernah dimiliki oleh indonesia, candra mengapresiasi dukungan pt bank negara indonesia (persero) tbk. (bni) sebagai sponsor resmi utama persatuan bulu tangkis seluruh indonesia (pbsi). dia menilai upaya bni merupakan kontinuitas dalam mengharumkan negeri dengan bulutangkis. candra menjelaskan dukungan ini perlu juga dilakukan oleh banyak pihak lainnya. lantaran, pembinaan para calon atlet yang berkelanjutan menjadi hal penting untuk senantiasa membawa industri bulutangkis konsisten mencetak prestasi di kancah dunia. ""saya sebagai mantan atlet dan sekarang pembina mengapresiasi dukungan bni kepada bulutangkis nasional secara maksimal dan energinya besar sekali. harapannya, banyak dukungan dan sinergi lain yang sama luar biasanya,"" katanya. diketahui, bni dan pbsi telah sepakat menandatangani nota kesepahaman (mou). kerja sama tersebut mencakup komitmen dukungan yang akan berlangsung selama empat tahun lamanya, yaitu dari tahun 2021-2025. karenanya, dibutuhkan support system yang solid baik dari pemerintah, perbankan hingga institusi lain untuk mendukung dalam mempertahankan tradisi emas olimpiade indonesia yang telah diraih. ""industri bulutangkis sendiri itu sebenarnya sudah merupakan sebuah target. bulutangkis sebagai olahraga kebanggaan nasional sangat diharapkan terus- menerus berprestasi. supaya tidak kehilangan momen-momen dan sejarah kejayaan masa lalu karena persaingan industri bulutangkis di dunia kini semakin ketat,"" terangnya. ""harapannya baik bni, pemerintah dan lainnya mendukung bulutangkis untuk memberikan kebanggaan nasional sehingga para pemain bisa all-out mencurahkan tenaga dan prestasinya. terutama bagaimana pembinaan berkelanjutan untuk junior ke bawah agar mempertahankan motivasi secara teknikal dan mental. dukungan bni ini sangat besar karena ada berapa kali kan kejuaraan sampai akhir tahun. semoga tidak pupus generasi berikutnya yang diandalkan,"" tandasnya. [gambas:video 20detik]",www.detik.com
"Pelatih Persikab Menghilang dari Tim, Ada Apa?","Kamis, 16 Jun 2022 21:00 WIB","\- pelatih persikab kabupaten bandung, steven rullin keltjes saat ini tidak bisa memimpin skuadnya saat melakukan pemusatan latihan di jawa timur. itu karena steven sedang mengikuti lisensi kepelatihan a afc. steven di sana untuk meningkatkan lisensi pelatih dalam berkarier di liga indonesia. berbagai materi diterimanya dalam lesensi tersebut. ""selain mendapatkan materi, saya juga turut mengikuti ujian yang diadakan oleh penyelenggara. materi dan ujiannya sendiri terkait dengan analasis pertandingan, observasi pertandingan dan juga presentasi,"" ujar steven dilansir detikjabar dari laman resmi klub, kamis (16/6/2022). saat ini merupakan hari ketiganya mengikuti pengambilan lisensi a afc. rencananya pengambilan lisensi akan berakhir pada sabtu (25/6/2022). rencananya, ia akan kembali memimpin tim pada tanggal 26 juni 2022 mendatang. ""lisensi a modul 1 mulai tanggal 13 sampai tanggal 25. materinya banyak ke analisis pertandingan, observasi, dan presentasi. ujiannya juga seputar itu,"" ucapnya. sementara itu, skuad persikab kabupaten bandung tetap berlatih tanpa steven. latihan dipimpin direktur teknik rudy william keltjes di jawa timur. diberitakan sebelumnya, persikab kabupaten bandung terus menunjukan keseriusannya dalam menghadapi liga 2 2022/2023 mendatang. keseriusan itu ditunjukkan salah satunya dengan merekrut mantan penjaga gawang timnas u-19 ravi murdianto. [gambas:video 20detik]",www.detik.com
Pebasket Arki Wisnu Juga Seru-seruan Pillow Challenge,"Rabu, 22 Apr 2020 20:35 WIB","\- demam 'pillow challenge' rupanya sudah mewabah ke banyak orang. bahkan kalangan atlet pun ikutan 'tantangan bantal' ini. jika beberapa waktu lalu istri gelandang pss sleman irfan bachdim, jennifer bachdim, melakukan tantangan itu bersama putri kecilnya. kini giliran keluarga pebasket arki dikania wisnu menerapkan pillow challenge atau membuat bantal tidur seolah-olah dijadikan sebagai pakaiannya. advertisement scroll to resume content momen itu diunggah arki dalam sebuah potret di akun instagramnya @arki- wisnu33. atlet timnas itu ikut aksi tersebut bersama istri dan putri kecilnya. ketiganya berpose dengan menggunakan bantal bermotif lengkap dengan ikat pinggangnya. [gambas:instagram] ""when the wifi starts actin up at home and you gotta keep the family entertained #pillowchallenge #teamwisnu,"" tulis pebasket staria muda tersebut. momen lucu itu pun mendapat respons dari rekan-rekannya. seperti eks satria muda christian ronaldo sitepu. ""hahahha gua sendirian dong,"" ujarnya. point guard pelita jaya andakara prastawa juga tak ikut terhibur dengan aksi rekannya tersebut. dia memberikan emoticon tertawa. ""refresing dulu. besok posting latihan di rumah lagi haha,"" tulis arki menjawab responnya rekannya. untuk diketahui, indonesian basketball league (ibl) 2020 disetop sampai waktu yang belum ditentukan sehingga hampir seluruh pemain dipulangkan. termasuk para pemain satria muda. [gambas:video 20detik]",www.detik.com
"Andai Pandemi Corona Mereda, Aldila Sutjiadi Bakal Lakukan Ini","Kamis, 30 Apr 2020 19:05 WIB","\- petenis nasional aldila sutjiadi menyimpan rencana andai pandemi virus corona reda. dia ingin melancong ke labuan bajo. kegiatan itu, sebut aldila, sejatinya sudah lama direncanakan bersama rekan- rekan petenis lain. apalagi saat itu hampir seluruh turnamen disetop. alih-alih bisa melancong dengan bebas, aldila dkk malah tak bisa kemana-mana imbas wabah covid-19. advertisement scroll to resume content ""sebenarnya kami anak-anak tenis sudah ada rencana untuk ke laboan bajo. kami pikir turnamen semua dicancel jadi ada waktu. tapi ternyata enggak boleh kemana-mana,"" kata aldila kepada detiksport, kamis (30/4/2020), dalam sambungan telepon. ""jadi mungkin kalau sudah reda atau tak terlalu parah (wabahnya), sudah mulai dibuka traveling, dan belum ada pertandingan mungkin mau ke sana bersama petenis pelatnas lainnya juga,"" lanjutnya. sambil tetap di rumah saja, petenis berusia 25 tahun itu, mengatakan tetap menjalani aktivitasnya berlatih meski tidak penuh di lapangan pantai indah kapuk, jakarta. ""soalnya di gbk tutup, begitu pula dengan lapangan dan klub-klub lainnya, jadi kami cari lapangan yang tersedia. kami pilih di pluit dan latihan sendiri,"" tuturnya. ""kami tetap melakukan latihan teknik dan fisik. hanya saja durasinya sepekan empat kali dalam durasi 2 sampai 2,5 jam. waktunya juga lebih fleksibel,"" ""selain itu, melakukan aktivitas lain seperti bakin. kebetulan saya memang senang dengan masak memasak,"" tambahnya. [gambas:video 20detik]",www.detik.com
"Asah Kemampuan ke Asian Para Games 2018, David Jacobs Ikuti Turnamen Terbuka","Rabu, 11 Okt 2017 15:15 WIB","\- david jacobs bertekad meraih medali emas tenis meja di asian para games 2018 jakarta-palembang. dia mengasah kemampuan dengan mengikuti turnamen terbuka. david tak memedulikan surat keputusan pelatnas menuju asian para games 2018. dia tetap mengegber latihan bersama-sama rekan satu klub, k18, di jakarta. selain itu, dia juga mengikuti serangkaian kejuaraan terbuka, bukan hanya khususu untuk atlet difabel. menurut davids, cara itu bisa memaksa dia untuk memgikuti kecepatan dan agresivitas dalam menghadapi lawannya kelak. advertisement scroll to resume content ""saya latihan tetap jalan terus karena masih sering ikut event-event umum level nasional. jadi ada pemain-pemain nasional yang ikut (di luar paralimpiade) saya suka turut supaya tetap bisa evaluasi permainan,"" kata jacobs kepada rabu (11/10/2017). ""seperti jumat (13/10) nanti saya akan bertanding di surabaya, open turnamen. di turnamen itu pemain nasional rata-rata turun semua, jadi bagus untuk uji coba saya juga,"" ujar dia kemudian. bagi atlet kelahiran makassar ini, berlatih dengan atlet normal memiliki pengaruh yang cukup besar terhadap pola permainannya sekaligus menambah kepercayaan diri dalam menghadapi lawan. ""secara kualitas pukulan juga lebih bagus dan kelincahannya sehingga saya harus lebih siap. sementara untuk para tentu mereka punya ketebatasan jadi tidak semua bisa cepat,"" kata jacobs yang biasa berlatih bersama atlet tenis meja yon mardiono ini. tak hanya uji coba dalam negeri, jacobs yang juga sekaligus persiapan menuju paralimpiade 2020 tokyo ini juga berencana melakukan try out di beberapa kejuaraan dan open turnamen luar negeri. ""tenis meja itu banyak single event, world tour para table tennis. karena itu, selain asian para games, saya bisa sekaligus mencari poin untuk paralimpiade 2020. karena untuk asean atau asian siapapun boleh ikut. tapi paralimpiade harus masuk minimal 14 dunia di kelas 10,"" jacobs menjelaskan. pria yang pernah menyabet medali perunggu dalam paralimpiade musim panas 2012 kala tampil di kelas tt10 ini mengatakan saat ini dia berada di peringkat 3 dunia. ""saya rencana mau ikut 1 turnamen tahun ini dari november sampai desember, yang tersisa turnamen di belgia, spanyol, yordania,"" sebut dia.",www.detik.com
"Grigor Dimitrov Positif Corona, Novak Djokovic yang Kena Semprot","Senin, 22 Jun 2020 19:25 WIB","\- petenis grigor dimitrov terjangkit virus corona dalam sebuah turnamen. novak djokovic, yang menggagas turnamen, langsung kena semprot. dimitrov mundur dari turnamen pada sabtu (20/6). ia mengaku tak enak badan usai bertanding melawan petenis kroasia, borna coric, dalam turnamen eksebisi adria tour di zadar, kroasia. usai menjalani tes kesehatan, dimitrov mengaku dirinya positif corona. lewat unggahan di media sosialnya, ia meminta maaf karena telah mengacaukan turnamen. ""aku ingin memberi tahu kepada para fan dan rekan bahwa aku sudah dites di monako dan positif covid-19. aku ingin semua yang kontak denganku selama beberapa hari terakhir dites juga dan mengambil langkah pencegahan,"" tulis dimitrov di instagram. ""aku minta maaf atas segala kesulitan yang ditimbulkan. aku sudah pulang dan menjalani pemulihan. terima kasih atas dukungan dan tetap keamanan dan jaga kesehatan,"" tulisnya. [gambas:twitter] tak lama setelah dimitrov, petenis borna coric juga dinyatakan positif corona. keduanya sempat bertanding sehari sebelumnya. goran ivanisevic, direktur adria tour yang juga pelatih djokovic, akhirnya menghentikan turnamen. padahal, djokovic sendiri diagendakan menghadapi andrey rublev. ""kami sudah mendapat informasi bahwa grigor dimitrov sudah positif corona dan kami akan menghentikan putaran final turnamen di zadar. keputusan yang amat disayangkan, tapi kami tidak ingin ada orang lainnya yang terjangkit virus,"" jelasnya. advertisement scroll to resume content selanjutnya __ halaman 1 2",www.detik.com
Mantap! Jabar Punya Stadion Khusus Atletik Standar Internasional,"Rabu, 19 Jan 2022 22:00 WIB",ciamis \- jawa barat memiliki stadion khusus untuk cabang olahraga atletik berstandar internasional iaaf. stadion ini bernama prabu linggabuana.,www.detik.com
"MotoGP Jerman: Quartararo Juara, Yamaha Hapus Puasa Gelar di Sachsenring","Minggu, 19 Jun 2022 20:00 WIB","\- menjadi juara . el diablo menghapus puasa gelar yamaha di sachsenring selama 13 tahun. saat balapan di sirkuit sachsenring, minggu (19/6/2022) malam wib, quartararo mampu tampil dominan. start kedua, dia merebut posisi terdepan sejak tikungan pertama. setelah itu, quartararo tak terkejar, melahap 29 lap dengan catatan waktu 41 menit 12,816 detik. dia mampu menjadi pebalap pertama yamaha sejak 2009 yang berhasil menang di sachsenring. sebelumnya, valentino rossi yang mengantarkan yamaha menjadi juara di motogp jerman. advertisement scroll to resume content honda mampu mendominasi dalam delapan balapan terakhir. marc marquez mengantarkan pabrikan jepang itu juara dalam delapan tahun berurutan. dengan kemenangan ini, quartarao kian kukuh di posisi pertama dengan raihan 172 poin. menjalani start bagus! dia bisa menyalip bagnaia saat menikung di tikungan pertama. selama dua lap, quartararo menjadi yang terdepan. bagnaia mengalami petaka pada tikungan pertama lap kedua, dia jatuh hingga gagal melanjutkan balapan. pada lap yang sama, jian mir juga jatuh. lima lap bejalan, takaaki nakagami juga jatuh. rider lcr honda itu mencium gravel di sektor 3. quartararo terus menjadi yang terdepan hingga 13 putaran.dia sudah unggul 1,595 detik dari johann zarco yang ada di posisi kedua. jack miller merangkak naik! saat balapan menyisakan 13 putaran, rider ducati itu mempu melewati maverick vinales untuk merebut posisi keempat. kini, dia mengejar aleix espargaro untuk merebut podium ketiga. vinales akhirnya gagal finis. dia mengalami masalah pada motornya. tiga lap tersisa, aleix espargaro disalip oleh jack miller. rider aprilia itu melakukan kesalahan hingga bisa didahului oleh pebalap nomor 43 itu. quartararo ngacir di depan. hingga balapan menyisakan dua lap, rider 24 tahun itu berjarak lebih dari 5 detik dari zarco di posisi kedua. dalam 29 lap, quartararo berhasil finis pertama. dia pun meraih kemenangan ketiga di . kemenangan lain didapat di motogp catalunya dua pekan lalu dan saaat balapan motogp portugal. 1\. - 41 menit 12,816 detik 2\. johann zarco 3\. jack miller 4\. aleix espargaro 5\. luca marini 6\. jorge martin 7\. brad binder 8\. fabio di giannanonio 9\. miguel oliveira 10\. enea bastianini [gambas:video 20detik]",www.detik.com
"Demi Quartararo, Yamaha Bakal Rekrut Mantan Insinyur Ferrari dan F1 Toyota","Rabu, 08 Jun 2022 10:34 WIB","\- yamaha diyakini telah menawarkan paket menarik kepada fabio quartararo yang membuatnya sepakat memperpanjang kerja sama hingga 2024. yamaha bahkan disebut-sebut merekrut mantan insinyur ferrari dan tim f1 toyota untuk meracik ulang yzr-m1 agar powernya lebih garang di lintasan. disadur dari _crash_ , komitmen yamaha untuk meningkatkan performa mesin m1 menjadi salah satu kunci suksesnya perpanjangan kontrak quartararo di pabrikan berlambang garpu tala. quartararo mengisyaratkan para insinyur baru sudah direkrut oleh yamaha untuk kerja musim depan. namun rumor panas kemudian muncul, dikatakan bahwa mantan perancang mesin ferrari dan mobil f1 toyota, luca marmorini, sudah direkrut oleh tim balap pimpinan lin jarvis itu. advertisement scroll to resume content ""saya selalu mendorong, dan lebih sekarang, untuk memiliki lebih banyak kekuatan. saya yakin mereka bekerja sangat keras untuk membawakan kami mesin baru untuk tahun 2023 dan memiliki lebih banyak tenaga karena saya selalu mengatakan hal yang sama,"" ujar pebalap berjuluk el diablo. ""jika anda membuat segalanya sempurna, anda bisa menang. ini bukan masalah kekuasaan atau apapun. tetapi ketika anda berada dalam situasi sulit, kekuatan adalah sesuatu yang mengubah balapan anda. jadi inilah mengapa saya pikir yang paling penting adalah memiliki kekuatan (untuk 2023) dan tidak terlalu memikirkan hal lain,"" sambung rider asal prancis tersebut. saat ini quartararo masih nyaman di puncak klasemen sementara dengan koleksi 147 poin. kemenangan di motogp catalunya 2022 dan gagalnya aleix espargaro naik podium membuat quartararo unggul 25 poin dari espargaro. kendati dalam beberapa kesempatan quartararo masih mengeluhkan motornya yang dirasa kurang bertenaga, nyatanya dia selalu konsisten berada di urutan teratas, bahkan rutin naik podium. > luca marmorini, ex toyota and ferrari f1 engine designer, is to consult with > yamaha to improve its #motogp engine. he's already worked with aprilia in > motogp > > — craig scarborough (@scarbstech) june 4, 2022 [gambas:video 20detik]",www.detik.com
Federer Melangkah Mulus ke Babak 16 Besar,"Selasa, 13 Mar 2018 07:17 WIB","\- roger federer masih berada di jalur yang benar untuk mempertahankan gelarnya di indian wells. petenis nomor satu dunia itu lolos ke babak 16 besar. federer mengalahkan petenis serbia, filip krajinovic, pada pertandingan babak ketiga di indian wells tennis garden, indian wells, california, amerika serikat, senin (12/3/2018) waktu setempat. petenis swiss itu menang mudah atas krajinovic dengan skor 6-2, 6-1. di indian wells, federer memburu gelar ketiganya pada tahun ini setelah australia terbuka dan rotterdam terbuka. dia sekaligus mengincar gelar ke-98 dalam kariernya serta gelar ke-28 di turnamen atp world tour masters 1000. advertisement scroll to resume content ""saya bermain agresif dan merasa dia tak menyukai slice saya, dan pada akhirnya saya juga mengombinasikannya dengan drop shot,"" ujar federer di situs resmi atp. ""saya pikir saya benar-benar mampu mengombinasikan permainan saya dengan baik dan membuatnya kesulitan. pada saat yang sama, saya bersenang-senang dengan permainan saya, bermain variasi, tapi saya juga mencoba untuk terus menyerang. saya pikir ini adalah pertandingan yang bagus,"" kata petenis berusia 36 tahun itu. di babak 16 besar, federer akan berhadapan dengan jeremy chardy, yang lolos setelah menyingkirkan sesama petenis prancis adrian mannarino 7-5, 4-6, 6-1.",www.detik.com
"Tanpa Christopher Rungkat, Susanto Bersaudara Andalan Indonesia di Davis Cup","Kamis, 15 Agu 2019 21:15 WIB","\- david susanto dan anthony susanto menatap davis cup 2019 dengan antusiasme tinggi. mereka tertantang bisa menjadi tumpuan indonesia saat tanpa christopher rungkat. davis cup 2019 digeber 14-25 september di kompleks gelora bung karno (gbk), senayan, jakarta pusat. tim indonesia akan bersaing dengan new zealand di grup ii zona asia/oceania. menuju ajang itu, pp pelti belum menyiapkan tim untuk davis cup, namun nama- nama seperti anthony susanto, david susanto, dan m. rifqi fitriadi digarasi masuk skuat merah putih. sementara itu, christopher rungkat berpotensi absen karena tengah berfokus tampil dalam turnamen-turnamen terbuka. advertisement scroll to resume content david dan anthony, yang diprediksi bakal menjadi tumpuan, relaks. mereka jutru bakal memanfaatkan davis cup sebagai ajang pembuktian. sebagai gambaran, indonesia babak belur tanpa christopher di piala davis grup ii zona asia/oceania tahun lalu. saat itu, indonesia takluk dengan agregat skor 1-3 dari filipina. ""kalau dibilang timnas tenis akan lebih solid kalau ada christopher, itu sudah pasti. itu tulang punggung kami. tetapi, kami lihat dari turnamen _future_ ini, rifqi (fitriadi) mainnya bagus, saya juga lagi bagus, persiapannya juga matang, kami ada progres melawan pemain yang di atas,"" anthony ketika ditemui di lapangan tenis hotel sultan, senayan, kamis (15/8/2019). ""walau christopher enggak ada kami putus asa. kami berusaha semaksimal mungkin tapi bukan berarti kami tak solid. kalau lebih solid ya pasti ada christopher, cuma adanya begini ya berusaha semaksimal mungkin,"" dia melanjutkan. hal yang sama diungkapkan david. dia berjanji akan memberikan penampilan terbaik. ""tetap berusaha menang, memberi penampilan terbaik, soalnya jika dibebani menang malah hasilnya jelek. saya nothing to lose lebih baik sebagai under dog saya lebih suka begitu,"" kata david. ""artinya, siap tidak siap tetap harus. namanya atlet ya sejak dilahirkan memang menjadi pahlawan. kalau sudah main masa takut, ya, sudah sikat saja. kalah menang yang penting maih terbaik. kita enggak pernah tahu karena bola itu bundang dan siapa saja bisa kalah dan menang,"" anthony menimpali. timnas indonesia terakhir kali menang bersama new zealand pada 2003 di jakarta. namun dengan skuat yang berbeda. ""kalau saya pribadi belum pernah bertanding dengan pemain new zealand. tetapi yang menjadi lawan kami juga seperti bukan pemain yang top sekali. ya kembali lagi asal berusaha semaksimal mungkin pasti ada peluang,"" kata david. ""mau lawan siapa saja main lepas ibaratnya karena masih ada harapan untuk menang dan masih bisa,"" dia menambahkan. [gambas:video 20detik]",www.detik.com
MotoGP Jerman 2022: Bastianini Raih Hasil Positif di Balapan Sulit,"Senin, 20 Jun 2022 21:30 WIB","\- rider , , finis 10 besar di . italiano itu mengaku mendapatkan hasil maksimal pada balapan yang sulit. saat membalap di sirkuit sachsenring, minggu (19/6/2022) malam wib, bastianini menempati peringkat ke-10. dia melahap 30 lap dengan catatan waktu 41 menit 34,427 detik. bastianini berjarak 21,611 detik dari fabio quartararo yang menjadi pemenang. hasil ini cukup membuatnya girang, bastianini cuma ingin finis di motogp jerman. advertisement scroll to resume content dalam balapan sebelumnya, bastianini crash. dia tak bisa meraih poin di motogp catalunya dan motogp italia. ""saya ingin memastikan motor bisa finis dan yakin raih sepuluh besar. hasil balapan kali ini sangat positif, terutama bila dilihat akibat tak hadirnya alberto giribuola yang membuat kualifikasi kurang beruntung. pekan balapan yang sulit, tapi setidaknya bisa hasil raih terbaik,"" kata dalam rilis yang diterima detik sport. rekan rider yang didukung federal oil itu, fabio di giannantonio, menyelesaikan balapan di urutan kedelapan. sejauh ini, itu merupakan pencapaian diggia di motogp 2022. ""saya memulai dengan kencang dan bisa menguasai di awal balapan. paruh balapan, akibat panas dan kondisi ban membuat ban mengalami sliding, saya kehilangan beberapa posisi. saya bisa bilang, ini adalah kali pertama di tiga balapan mampu memberi perlawanan, bisa bikin bangga meninggalkan motogp jerman kali ini,"" kata rider yang didukung antangin dan wonderful indonesia itu. pihak federal oil mengaku puas dengan pencapaian kedua pebalapnya yang mampu finis di posisi 10 besar. ini menjadi obat kegagalan di motogp catalunya. ""keduanya membalap sangat fantastis bisa mengamankan poin tambahan untuk kejuaraan. fabio di giannantonio sebagai rookie di motogp memiliki semangat untuk bertarung dengan pembalap di depan. begitu juga dengan enea bastianini yang start dari posisi 17 bisa menunjukkan sebagai pembalap terbaik dan finis posisi 10. meskipun beberapa kendala ditemui tapi talenta mereka bisa bikin bangga penggemar motogp di indonesia,"" ujar sri adinegara selaku market development director pt exxonmobil lubricants indonesia. [gambas:video 20detik]",www.detik.com
Joan Mir Beri Isyarat Akan Gabung Honda di Musim Depan,"Selasa, 21 Jun 2022 06:30 WIB","\- tampaknya betul-betul akan bergabung repsol honda di musim depan. mir memberikan indikasi ini. pebalap spanyol itu mesti mencari tim baru setelah suzuki mengumumkan mundur dari motogp di akhir musim 2022. padahal awalnya mir sudah siap memperpanjang kontraknya bersama pabrikan jepang itu. pada prosesnya honda mengincar joan mir untuk menjadi tandem marc marquez mulai musim depan. honda menginginkan seorang pebalap tangguh lainnya menyusul hasil buruk setelah cedera panjang yang dialami marquez. advertisement scroll to resume content joan mir belakangan semakin mendekat ke honda setelah mengonfirmasi adanya pembicaraan, sekalipun ada sejumlah tim lain yang berminat. usai gagal finis di motogp jerman 2022, joan mir membicarakan masa depannya. mir mengisyaratkan akan bertandem dengan marc marquez. ""tentunya begitu"" kata mir kepada _itv_ usai ditanya perihal berganti tim dan apakah situasi itu menakutkan buat dia mengingat selama ini dia hanya balapan untuk suzuki. ""namun, aku yakin bahwa jika kami bisa menemukan harmoni dan feeling di dalam tim ini, maka kami juga akan menemukannya di sebuah tim yang lain. di dalam hatiku, aku akan selalu menjadi seorang pebalap suzuki."" ""ya, ini memang benar [tidak mudah setim dengan marquez]. balapan untuk repsol honda itu sebuah tantangan yang besar,"" sambung juara dunia motogp 2020 itu. ""ini adalah sesuatu yang, bagi setiap pebalap di paddock, merupakan sebuah tantangan yang sulit. namun ini bukanlah sebuah pilihan yang buruk. marc itu adalah seorang pebalap yang paling anda bisa belajar darinya. kita lihat saja,"" joan mir menambahkan. [gambas:video 20detik]",www.detik.com
"Hasil Wimbledon 2022: Djokovic Menang Mudah, Murray Tersisih","Kamis, 30 Jun 2022 05:04 WIB","\- petenis nomor satu dunia memetik kemenangan mudah untuk lolos ke babak ketiga . sementara itu andy murray mesti angkat koper. djokovic menghadapi thanassi kokkinakis asal australia pada pertandingan babak kedua di centre court, rabu (29/6/2022) malam wib. peraih 20 gelar grand slam itu itu hanya kehilangan tujuh gim dengan kemenangan 6-1, 6-4, 6-2 dalam tempo dua jam. djokovic mengusung misi memenangi gelar wimbledon ketujuh demi menyaingi rekor pete sampras. sekaligus memangkas jarak dalam persaingan jumlah titel grand slam dengan rafael nadal yang kini sudah mengoleksi 22 titel. advertisement scroll to resume content ""tadi itu sebuah penampilan dengan mutu yang sangat tinggi. aku memulai dengan sangat baik, sangat solid dari belakang lapangan dan membuat dia bekerja untuk setiap poin di mana aku mampu membuat dia kesulitan di dalam servis-servisnya sendiri,"" ucap novak djokovic usai pertandingan di situs resmi turnamen. ""aku cukup senang dengan caraku meningkatkan level tenisku dalam dua hari. mudah-mudahan aku bisa menjaga penampilan ini seiring berjalannya turnamen."" nasib berbeda diterima andy murray. mantan petenis nomor satu sekaligus petenis tuan rumah itu tumbang di tangan john isner dalam duel empat set 4-6, 6-7 (4), 7-6 (3), 4-6. dengan hasil ini maka murray menciptakan rekor buruk lain di wimbledon. untuk pertama kali dalam kariernya juara wimbledon dua kali tersebut gagal melewati babak ketiga. ""kurasa sebagian besar pemain di tur akan bilang bahwa sebuah pertandingan semacam ini sangat ditentukan oleh beberapa poin di sini dan di sana. aku tidak bermain cukup bagus dalam poin-poin itu malam ini,"" sungut petenis berusia 35 tahun itu. ""aku tentunya tidak melakukan servis dengan baik di awal pertandingan, yang kurasa bisa dipahami. pada dasarnya, dia itu pemain yang sulit dilawan,"" andy murray menambahkan. [gambas:video 20detik]",www.detik.com
